Local Authority List,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Derbyshire Dales,0.014329143,0.022772856,0.027266413,0.032014986,0.036976074,0.041748766,0.04667666,0.051681675,0.056839943,0.062056694,0.067221453,0.072729712,0.077624259,0.083091079,0.089390639,0.095415627,0.101061663,0.105160499,0.108735187,0.112693925,0.117196002,0.12058313,0.124266021,0.128570452,0.132963811,0.137483116,0.141918997,0.143365711
Eden,98.9441673,156.7679607,187.0396843,218.9093472,252.0504433,283.7035469,316.2079432,349.0141322,382.6844002,416.4175078,449.5620376,484.8765332,515.9107456,550.5443523,590.5384078,628.4867422,663.714244,688.5638579,709.8737883,733.5411211,760.6404241,780.4133131,801.9830503,827.4495077,853.3626018,879.9562853,905.8892648,912.6695128
Fylde,71.60988053,114.0847081,136.8599414,160.9969535,186.2808561,210.6594682,235.8699024,261.4765129,287.8944096,314.6322531,341.0927312,369.3763052,394.5757662,422.7072068,455.1191908,486.1533866,515.2231632,536.4049611,554.9147091,575.3782612,598.6095474,616.2960942,635.4640839,657.8388422,680.6990348,704.2350986,727.3750981,735.2169098
High Peak,69.6859846,110.7108685,132.5075983,155.5223294,179.5539856,202.6511964,226.4815508,250.6653069,275.5718624,300.7399858,325.6345298,352.1736458,375.722102,402.0150237,432.3101749,461.2583312,488.3542973,507.9537971,525.0072686,543.9010271,565.3990713,581.5028097,599.0189437,619.5153576,640.4230371,661.9196683,682.9968849,689.6767765
Hyndburn,71.43211624,113.0024467,134.5932067,157.2811929,180.8689089,203.3430291,226.4576234,249.8017462,273.7297902,297.7770173,321.4765502,346.7416127,369.0463409,394.0310578,422.9166631,450.4328323,476.0784168,494.3998893,510.2238523,527.800012,547.8840931,562.6673005,578.8108311,597.803251,617.1580461,637.045532,656.4951422,662.0904081
Lancaster,130.5335856,207.4863726,248.4899262,291.9548847,337.5054258,381.248531,426.392959,472.2003336,519.416773,566.780746,613.1995569,662.5070534,706.2730791,755.0341361,810.8926543,863.7043321,913.0782513,948.5539257,979.330372,1013.482893,1052.527886,1081.18564,1112.564229,1149.426747,1186.995518,1225.598458,1263.368312,1274.478299
Manchester,423.4336137,671.1859999,801.5934682,939.1633349,1082.689697,1220.1266,1361.873388,1505.742486,1654.063691,1803.321206,1950.035364,2108.992473,2250.445448,2408.230032,2589.153658,2760.739048,2920.930716,3036.199098,3136.017702,3246.345523,3371.892778,3465.794258,3567.680085,3687.166076,3808.936101,3934.041585,4056.486767,4093.316702
Northumberland,0.008664959,0.013732071,0.016396013,0.019196669,0.022103754,0.024877791,0.027727736,0.030601783,0.033546266,0.036507803,0.039413289,0.042501291,0.045216557,0.048248842,0.051746725,0.055061651,0.058137579,0.060308254,0.062168188,0.064235821,0.066601645,0.068314291,0.070186198,0.072396325,0.074642578,0.076945327,0.079187217,0.079752359
Oldham,140.7794575,223.3043028,266.6976085,312.477656,360.2083355,405.9575525,453.1348563,500.9585529,550.2069766,599.9303735,649.0571007,701.5527725,748.2112557,800.4183859,860.6777158,918.2930269,972.2396361,1011.282738,1045.265001,1082.881895,1125.675602,1157.863137,1192.833181,1233.759057,1275.525652,1318.487084,1360.634824,1374.118667
Pendle,61.52718003,97.18743421,115.4911689,134.7399981,154.6954437,173.6465164,193.0728116,212.6686231,232.7429567,252.9136051,272.7296518,293.8275532,312.3606218,333.1278239,357.1462202,379.9598139,401.1918414,416.2193302,429.1438717,443.5565216,460.0649372,472.0894708,485.264066,500.8209508,516.6738599,532.9652659,548.8834155,553.2192413
