Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Broadway,75.40883844,116.7297587,174.1689181,237.8439114,308.3666309,359.1474264,383.8212533,409.2396953,436.4800673,465.0279391,494.080676,532.474424,597.0103602,665.1758344,732.2644238,796.7014856,852.8044239,898.225527,943.5326999,988.442354,1033.768177,1085.981752,1133.310456,1180.054999,1226.016264,1271.052028,1314.700051,1324.360213
Buckshaw,44.64064549,68.13970127,127.4312998,190.8737463,258.1289689,320.8105185,380.7744883,441.205718,501.542555,561.1044403,618.0094313,676.8264961,739.8252613,811.0195686,880.8270369,946.0845053,1001.130072,1023.632624,1046.709165,1066.849811,1083.927426,1102.975175,1115.465254,1126.582744,1136.325572,1144.701326,1151.602981,1151.06181
Burnley,23.89909938,40.868908,76.88122113,118.3067504,164.8449621,207.2515006,246.5698104,291.8824894,340.4809348,391.3661591,445.7559657,507.0860395,588.2765556,676.5054027,765.766418,853.1370374,933.510802,991.5454104,1049.715903,1106.868361,1161.983763,1221.431546,1268.547697,1314.5533,1359.353959,1402.929177,1443.336364,1457.790344
Burnley Centre,39.56143993,67.10642672,132.039955,205.5677048,286.5297601,360.0528811,429.0273403,507.826673,590.9252977,677.4366826,770.0991713,864.3610628,963.1035366,1075.131195,1187.171326,1296.936438,1394.195396,1453.731424,1513.923343,1570.91755,1625.530209,1686.705119,1727.733364,1766.861585,1803.972965,1839.075808,1868.441062,1891.358488
Burnley North,18.02190706,37.0928095,83.99716575,136.9445505,194.9370501,250.9848931,305.3162504,364.7817318,426.3706345,489.274109,555.7825361,623.0741438,694.9932099,777.6328695,861.8903025,944.4173446,1018.06803,1059.846052,1102.416568,1142.715226,1181.008493,1223.314496,1256.227676,1288.174623,1319.086411,1348.960878,1375.732138,1396.531865
Burrow Beck,54.51831807,85.55261109,140.6975491,204.325999,277.2357132,332.8267356,378.8042943,443.9979558,516.3390254,593.2394276,672.1474545,761.8463324,882.8054587,1009.993326,1137.574374,1260.790278,1374.045135,1462.959201,1548.89331,1630.833123,1716.938538,1815.818571,1876.723694,1936.223024,1994.337062,2051.117473,2105.131042,2120.905723
Burscough Bridge,26.6725974,50.11152127,104.7484912,164.4068888,230.0234252,281.4458014,344.7623058,484.6176556,643.955128,814.4261242,989.7281767,1171.825085,1376.377975,1587.121079,1797.226407,2002.73776,2198.297852,2368.68538,2537.172325,2700.039392,2867.098382,3053.205794,3098.381594,3140.734054,3181.260879,3220.685119,3258.231819,3270.430295
Bury Town Centre,56.91837411,87.99863249,146.9470458,213.8471639,289.1755555,355.1667941,413.3714708,483.1295475,560.0372336,643.6805553,734.6009328,835.1116296,950.7229458,1078.700458,1208.366352,1336.315405,1453.722236,1538.439624,1624.0659,1708.108348,1789.388662,1879.119516,1942.274388,2003.245376,2061.796884,2117.82715,2169.278703,2202.087229
Campbell St,47.37735631,68.01095734,107.2715019,151.006123,200.6227277,241.6159383,277.8780107,327.4656452,383.5653092,448.0371204,517.6886953,599.1564634,701.8231401,810.2890659,920.9004998,1027.720301,1128.580681,1209.286213,1290.093921,1369.977125,1446.941544,1531.171274,1584.504981,1635.31395,1683.46482,1728.985955,1767.760877,1778.216488
Cannon St,55.39446418,58.62231511,70.81194064,83.9881261,97.68759265,108.8177183,118.5047437,128.2219777,138.0742829,147.9840949,157.4010531,166.710837,175.7993338,187.1688214,197.4847152,207.0744716,214.6133722,218.0864313,221.4965521,224.7494557,227.7804865,231.4532093,235.0545242,238.6717891,242.2974529,245.9166391,249.490565,253.0417773
Capontree,29.70280605,52.80999497,102.6800047,160.5224445,226.4939719,271.5422255,318.7440776,412.4962253,517.5658184,629.6316004,744.4628594,870.875693,1033.926634,1201.822113,1368.9243,1530.250699,1680.713879,1806.97956,1927.726522,2039.520861,2163.162441,2307.660679,2363.978074,2418.56321,2471.983613,2524.689027,2574.654506,2578.234372
Carleton,7.084426861,11.61425835,18.92382452,29.04515714,42.12017277,47.14084711,49.88662442,58.09308177,67.74577737,78.22270516,89.13394184,104.4729226,135.2990854,166.1971068,196.7527059,225.8883223,252.4533687,276.6013891,298.0682855,316.5405809,340.3990336,369.8203884,389.168721,408.2729666,427.174747,445.925568,463.6259662,462.7746341
Carlisle North,6.989458358,14.07184649,30.07767844,47.71233171,66.8841922,82.02218536,96.17532424,114.8314211,134.3163707,154.2750341,174.104685,195.8329306,224.3572992,254.8575661,285.4847053,314.575012,340.8391179,358.7000676,375.9090752,391.2937566,408.6359496,429.6118104,441.0880887,452.3791528,463.5371695,474.6083311,485.1989911,486.8943221
Carr St,71.41169732,105.77191,163.7560341,226.8137478,295.6454992,350.6278304,390.0967157,434.671191,482.6144968,534.1269413,588.8191699,655.1413411,748.3651211,847.5840347,947.6635942,1044.397672,1132.016948,1198.231197,1264.087995,1328.938108,1392.768844,1463.191561,1518.334923,1571.813045,1623.358126,1672.813628,1718.691631,1729.614932
Castleton,48.54394065,75.31607554,133.7787426,201.7273885,279.5411977,352.3046431,421.6422707,501.1273717,587.1136175,678.9012539,775.5868851,882.0399739,1007.224748,1145.003432,1287.243975,1426.372012,1553.171209,1640.028286,1726.786829,1812.546662,1894.893072,1984.295648,2054.351713,2122.530558,2188.6035,2252.464552,2311.863246,2348.709877
Catterall Waterworks,5.71659195,12.50069529,30.50297883,50.71483443,73.16365179,95.08740995,118.0166799,145.9229804,174.8334371,204.4929675,234.6704964,265.6398581,299.6351734,336.8171968,375.3733383,412.8510115,446.6772881,467.8745763,488.2649484,507.981005,527.2559373,549.0708451,562.4847991,575.7289271,588.8602824,601.9214875,614.8083201,625.0394113
Cecil St,79.97929184,126.8835875,213.0280378,308.1472504,414.2277641,490.9464125,550.0309076,616.87953,689.0173957,769.9207285,858.3526235,955.8919795,1069.341851,1194.855635,1325.685797,1456.410935,1573.030931,1654.803377,1735.920384,1815.834695,1892.070679,1978.56406,2046.091331,2111.694589,2175.149713,2236.348552,2292.268951,2332.445346
Central Manchester,127.9972638,128.2206798,140.3495959,152.8223607,164.6645966,175.8644966,186.3704264,196.8434662,207.4687637,219.5014235,230.7631954,241.8879407,252.2023663,265.9153714,278.082772,289.2323855,298.5270254,302.6482102,306.7252086,310.7230719,314.3168308,318.4865898,322.5834401,326.749009,330.982782,335.2681938,339.5135472,343.7194939
Chadderton,37.30688874,59.3270849,103.5159743,153.6532045,209.9652651,261.1165778,305.9366925,355.4310435,407.1969933,461.0183146,516.6666633,578.4262527,653.8551118,734.374211,815.1376445,891.9267744,958.6642912,999.6488886,1038.200542,1074.31354,1106.931459,1142.066719,1166.448819,1188.367602,1207.721667,1224.479641,1237.961504,1235.520017
Chamberhall,68.93773159,107.1420849,171.1690079,244.1427554,326.9537456,392.4548889,443.7730769,508.6740025,581.8552331,663.1394917,752.7586049,855.5166685,981.7873881,1118.179775,1255.698934,1390.934675,1515.554322,1611.836296,1708.416644,1803.309604,1896.161021,1999.088553,2069.712487,2137.554178,2202.339456,2263.976666,2318.639349,2342.637474
Chapel Wharf,197.726755,206.5240817,234.6116257,263.4115096,292.4217704,319.4648893,344.7702481,370.5784191,397.1272439,423.9542959,450.2806375,477.2218133,503.1505883,535.6202784,565.8315409,594.8456241,619.9904779,633.8718648,647.6685015,661.278498,674.2060652,688.6638308,700.6447359,712.5827975,724.471994,736.2845679,747.7852066,758.1134928
Chassen Rd,72.60329331,113.8162182,175.9349778,244.4846771,319.9664628,376.1925671,410.415787,448.8106104,489.5387503,532.6899262,577.8830587,632.0940777,707.7853119,786.8145773,864.1763088,937.2710942,999.6075235,1040.922966,1080.685459,1118.574306,1154.4682,1193.752591,1220.752905,1245.026933,1266.43765,1284.934196,1299.712506,1289.990101
Chatsworth St,37.17392037,63.56302596,110.999674,164.1025465,223.7616542,258.7768846,302.3390207,433.7216648,588.7367453,760.0025857,940.7753185,1132.393572,1341.292285,1550.673691,1758.389425,1960.728476,2154.855982,2336.452361,2513.588394,2685.537905,2860.270681,3057.7513,3089.216645,3115.915514,3138.736841,3158.379766,3171.578883,3160.824705
Cheadle Heath,30.29902997,42.53738284,59.20219604,78.06533404,99.91665319,114.7985401,123.076174,135.644582,151.0131313,169.7996707,191.7106459,221.0767937,265.9578482,311.6719957,357.1654829,401.6824742,443.7176871,481.5699639,519.2450049,556.7054243,593.6880985,634.0984697,662.9208392,690.4777229,716.5725892,741.0978539,762.5533952,763.3713335
Cheadle Hulme,81.39133672,116.7155723,169.6498038,227.5147443,290.7647926,340.5684614,371.4920704,403.2674877,436.1191484,470.1938724,504.4467599,545.9824587,607.7912433,673.2106162,737.323624,797.6026536,848.8096059,881.4533323,913.4404459,944.08896,972.0571508,1003.069421,1028.99701,1053.001273,1074.974457,1094.852918,1112.555987,1108.158022
Cheetham Hill,137.0791059,208.9738914,312.0363589,422.8902417,541.7373334,620.4439983,657.215512,702.1380781,751.8777186,806.7801535,865.798562,933.3190915,1016.110608,1101.523944,1183.156507,1256.948658,1314.741234,1351.507329,1385.425425,1416.285944,1445.530459,1483.494797,1496.480242,1505.775804,1511.157251,1512.581416,1507.885631,1484.087658
Chester Rd T11 & T12,42.32426151,62.60215779,106.7087479,157.1127651,213.5885877,264.4081528,311.0343093,362.1346003,415.8778211,472.2195877,530.7353942,592.2318072,657.2336833,730.7478117,804.5963105,877.9251935,943.0465236,983.3841363,1024.365424,1065.359042,1105.263406,1148.07223,1183.010807,1217.129207,1250.341697,1282.616031,1312.517041,1338.872261
