Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Chester Rd T13,57.19020049,84.20258054,124.5710289,174.3817613,230.6392977,291.6464237,356.4116887,433.5220238,507.1788249,578.4152848,646.5611367,711.0404149,769.0612649,823.673018,873.6082394,919.0829939,959.1687835,994.2977971,1022.236715,1044.941801,1063.250626,1073.343214,1080.712628,1082.240103,1083.129691,1085.288221,1088.160919,1091.437645
Chorley South,833.0653951,1212.062092,1796.910893,2551.320926,3453.225641,4455.47521,5527.198384,6800.91308,8025.89024,9215.579589,10357.54997,11441.73377,12434.02118,13371.61439,14230.88501,15014.87768,15708.49578,16318.84896,16809.36156,17211.74339,17540.03776,17808.80786,18029.67113,18195.10123,18314.83895,18410.18085,18496.53079,18569.01305
Chorlton,427.4285773,611.9455603,890.9940475,1239.593453,1642.244845,2076.954813,2536.230895,3082.206609,3602.71461,4106.378148,4588.42231,5044.714507,5445.154044,5821.51423,6165.071613,6477.32563,6751.858985,6991.653619,7181.098845,7333.834489,7455.701745,7553.235891,7631.384118,7675.894722,7704.755213,7725.61167,7740.555723,7758.778152
Church,227.0339853,333.0042933,496.1101472,706.4900409,957.3136309,1236.160763,1534.139354,1887.715292,2227.3501,2556.98657,2873.220196,3173.295456,3448.633267,3708.708737,3947.044187,4164.512706,4356.887825,4526.18784,4662.232357,4773.853141,4864.958711,4939.572104,5000.407983,5040.70956,5060.757842,5082.21619,5105.823913,5129.732088
Circle Sq,25.77137171,37.75839897,54.10421293,71.7990839,88.53127547,104.6311622,121.2533384,142.0902861,162.0380856,181.4426456,200.1216707,217.8762391,233.8700208,249.0732022,263.0394307,274.5760656,280.1366816,285.0358122,288.6627849,290.8900224,292.2345115,293.3187787,294.2722374,294.8884549,295.7549202,296.8381928,297.7470845,298.8057466
Clarendon Rd,665.3906755,957.3831652,1403.987714,1966.691224,2621.937359,3339.498861,4103.535246,5011.537896,5880.280875,6721.040645,7525.720908,8287.524746,8963.232769,9598.464392,10178.6926,10706.38558,11170.88261,11577.16728,11899.33393,12159.72716,12368.30522,12535.98446,12670.9465,12745.0206,12804.09309,12834.20887,12872.34301,12916.40851
Claughton,187.2271747,268.2837471,391.0216944,546.0194577,728.2737597,927.1395094,1138.906787,1393.159487,1638.491302,1877.617699,2107.910408,2327.172445,2528.115917,2718.690018,2893.640854,3053.472782,3195.137623,3320.046657,3420.790869,3503.704198,3571.618579,3627.442716,3673.556419,3707.976309,3736.38665,3749.743675,3765.788167,3782.949896
Cleveleys,677.6584047,987.6793565,1462.461138,2074.346961,2804.380771,3608.554296,4462.218458,5473.168988,6440.661555,7379.232234,8279.336883,9133.114902,9908.74637,10640.93377,11311.40405,11922.72445,12462.89147,12937.59116,13317.8118,13628.80444,13881.6342,14087.97032,14256.95556,14383.10008,14475.83456,14543.26483,14601.52188,14656.29195
Clifton Junction,361.8887137,530.6255185,777.9924882,1075.332353,1401.463241,1749.219333,2117.817489,2561.466893,2986.766428,3399.14583,3794.58429,4169.515605,4509.207587,4829.999471,5123.849803,5391.867355,5628.609357,5836.561778,5997.6228,6087.071516,6158.66246,6216.591301,6264.230004,6289.236842,6299.661683,6315.739833,6335.622334,6357.088326
Clover Hill,542.8243057,795.5411753,1178.647074,1661.301624,2221.264624,2835.335763,3488.936372,4265.588609,5009.154293,5729.414482,6419.295224,7072.888083,7664.736603,8222.597095,8733.102981,9198.317371,9608.978839,9969.416459,10257.26703,10492.06434,10651.94462,10769.50154,10865.91655,10936.79652,10995.34651,11042.74349,11083.82152,11124.48127
Cog Lane,714.680633,1040.54163,1545.847503,2201.993039,2991.050139,3869.786077,4808.654171,5921.050281,6988.904628,8024.983852,9018.635372,9961.268586,10820.24313,11630.86148,12373.22842,13050.12777,13648.37378,14174.27657,14595.98676,14941.15782,15222.02278,15451.42405,15626.20129,15746.45105,15857.67804,15964.11367,16049.19889,16125.76534
Coniston,101.7064818,147.5335136,214.6233119,296.9684275,390.9092287,492.1464834,600.341593,732.9844776,862.6898484,990.2343581,1114.013434,1232.671821,1346.984234,1456.53631,1557.755496,1650.77483,1733.888889,1807.905535,1868.75835,1919.799047,1962.600713,1996.356969,2012.766688,2025.012047,2036.443497,2048.198193,2060.825432,2073.434434
Copse Rd,652.6083867,955.5438268,1414.440327,1998.030343,2683.416492,3434.512482,4231.888778,5179.589984,6087.587747,6968.931023,7814.607617,8617.113602,9350.156729,10042.84844,10677.60485,11256.76545,11768.89564,12219.44733,12580.94361,12877.18397,13118.63224,13316.10143,13469.9665,13523.68519,13583.62581,13639.5449,13699.00022,13754.63857
Cox Green,780.4913189,1113.463875,1617.497624,2246.71088,2974.721503,3762.745673,4598.471796,5596.738114,6552.909867,7480.282409,8369.627398,9213.036797,9961.025212,10665.86825,11310.33613,11896.9118,12413.79348,12866.46103,13226.19355,13517.86945,13752.30326,13941.34031,14089.18318,14173.92887,14236.66558,14283.13727,14333.73579,14389.26644
Craggs Row & Bushell St,465.6174788,677.4633308,988.6942105,1362.00649,1771.131972,2206.884207,2669.205725,3226.667564,3761.540752,4280.259164,4777.753949,5249.518413,5674.111972,6074.881567,6441.849845,6752.365977,7013.689937,7243.000399,7422.492458,7566.899272,7678.214351,7754.939384,7813.993335,7850.789872,7889.191801,7924.754331,7958.125853,7988.557782
Crown Lane,955.7194499,1383.304839,2045.228958,2898.898409,3919.446611,5052.310833,6262.692671,7698.950974,9077.833875,10415.40796,11698.0178,12914.56919,14016.46566,15055.73971,16007.08119,16874.09269,17639.87098,18312.38691,18850.61646,19290.23344,19646.94167,19937.41168,20174.78711,20351.85857,20513.88104,20622.17274,20706.90364,20784.51478
Culcheth,508.0978464,723.9432255,1050.289872,1455.54577,1921.498978,2424.631623,2958.036492,3595.148244,4204.768109,4795.461085,5361.474197,5897.839662,6370.157637,6814.646363,7220.719568,7590.018929,7915.06108,8199.280917,8424.409934,8606.335153,8751.905899,8868.716161,8962.613618,9005.671456,9044.925955,9068.150649,9094.068352,9124.78501
Cutacre,1.384396199,1.98359128,2.843076716,3.827855572,4.849657151,5.901618578,7.014575203,8.382863571,9.701296409,10.98286434,12.21488129,13.3853133,14.42525313,15.40871496,16.30978453,17.13135036,17.85633855,18.49231061,18.99803281,19.40861045,19.49696501,19.50259216,19.51306427,19.51310631,19.53974071,19.58927309,19.65556487,19.73064577
Deansgate,3.624614247,5.283580095,7.484838212,9.734553114,11.66165018,13.38794052,15.15093606,17.44983242,19.661184,21.81814832,23.90085858,25.88463528,27.65653385,29.34761758,30.90404536,32.05447154,32.26255954,32.44762388,32.54205077,32.59833026,32.63221351,32.65746115,32.68951667,32.70103912,32.75591658,32.84776603,32.96655365,33.09872164
Denton East,603.7253979,881.2835611,1310.141523,1867.079284,2536.77344,3280.385306,4072.700677,5010.174653,5908.645055,6780.180194,7615.874886,8408.510388,9130.718491,9812.326802,10436.51098,11005.65615,11508.69559,11950.86334,12305.36466,12595.5557,12831.70031,13024.58595,13182.73293,13286.29704,13376.12813,13463.27476,13531.32012,13585.70747
Denton West,532.3675559,776.5320562,1149.586786,1625.474243,2185.842568,2801.551996,3455.291181,4228.871853,4967.705544,5682.925418,6367.576933,7015.879224,7598.584539,8147.207059,8644.575774,9086.419314,9475.960452,9817.383056,10088.73734,10309.22053,10487.11977,10631.29422,10744.24987,10825.99244,10893.66355,10944.63809,10996.77779,11045.86019
Dickinson St T11 & T12,32.63151551,47.72421195,68.16913214,90.0294335,110.2926815,129.4780384,149.199557,174.079297,197.8801518,221.0340354,243.3269987,264.5172154,283.4914377,301.5328415,318.105565,331.5000787,336.7672776,341.4033413,344.6832647,347.0482753,348.6185079,349.759304,350.7691516,351.4018535,352.3521227,353.5783719,354.6340611,355.8730803
Dickinson St T13,12.85715931,19.0822311,28.31374849,39.93354117,53.37344287,67.81414822,82.91266351,100.7313665,117.620447,133.9656202,149.6116881,164.4234693,177.8254002,190.468925,202.0381636,212.4005987,220.8581002,228.2797957,234.1590194,238.576023,241.8217115,244.4255236,246.5400404,248.0706623,249.5342633,250.9501846,251.3972729,252.0279942
Didsbury,715.1958761,1025.973762,1499.324843,2094.901449,2787.341442,3539.099665,4334.140053,5275.656796,6171.840514,7037.750615,7865.38211,8647.872563,9331.592802,9972.989748,10557.88382,11089.0103,11555.39537,11962.15016,12282.55568,12540.09772,12744.77843,12907.92171,13038.03776,13129.00227,13186.52759,13218.21274,13237.96714,13267.89728
Dodgson Rd,254.222556,372.9253746,555.2220991,788.4603003,1063.923568,1369.798176,1697.055299,2085.742729,2459.109096,2821.207714,3168.358737,3497.571451,3798.585655,4082.652133,4342.846016,4578.05926,4784.889392,4966.747055,5112.487316,5231.798642,5326.205549,5396.125294,5448.906976,5487.262751,5524.17294,5559.108122,5584.830718,5609.693026
Douglas St,331.6581012,483.4761595,702.2331912,958.0943982,1229.342528,1512.344069,1810.985367,2173.663658,2521.369167,2858.69655,3182.39016,3489.427122,3765.474378,4026.320036,4265.279003,4468.205403,4639.378819,4789.628719,4886.451813,4950.900303,5002.253411,5043.803963,5075.974584,5095.602914,5117.479852,5141.493526,5166.664982,5190.746114
Droylsden East,729.9281833,1064.122218,1586.232998,2271.638286,3104.709063,4035.003282,5026.97963,6196.229623,7315.150112,8399.150101,9437.364808,10421.08702,11311.77769,12150.88462,12917.63204,13613.85649,14228.41523,14767.76818,15198.81857,15550.11607,15834.10754,16065.24985,16249.87426,16387.69563,16515.58333,16635.81803,16737.61557,16818.03305
Dukinfield,286.2971819,417.3527137,615.0822563,862.388758,1147.575727,1458.959915,1790.476622,2186.091377,2565.671687,2933.872552,3286.992179,3621.915201,3925.837305,4212.720242,4475.45072,4715.014994,4926.671541,5112.627088,5261.424432,5383.011907,5481.729554,5562.087994,5622.829703,5638.919008,5650.827046,5668.0969,5688.654799,5708.877388
Dumers Lane,224.9425839,328.0139605,489.5576104,700.9614761,957.3835398,1245.925226,1556.025528,1923.75876,2277.974493,2621.883447,2951.876754,3265.101305,3552.716836,3824.327157,4073.162915,4299.972393,4500.664057,4677.287168,4819.348178,4935.958817,5031.175331,5108.619464,5172.122443,5219.905498,5263.838738,5297.503927,5327.330329,5352.186271
Dumplington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastlands,207.8423224,303.4656846,437.4533683,587.6349465,737.3136113,887.3626603,1043.963769,1236.424183,1420.216311,1598.300768,1769.071469,1930.887437,2074.316033,2209.788671,2333.814412,2443.871652,2529.558335,2604.576173,2663.159315,2701.184237,2700.048731,2698.597552,2697.822092,2695.782755,2697.381863,2702.338548,2709.549727,2717.815282
Easton,47.32672995,68.91008975,102.5304941,146.4841756,200.3691512,261.97807,329.4771724,411.6390812,492.7899881,572.6380494,650.1327936,724.4615109,797.4610688,867.3845882,932.0250151,991.4572443,1044.667576,1092.131685,1131.399506,1164.502114,1192.41778,1216.002488,1236.042731,1251.413598,1265.522023,1275.086044,1283.348239,1291.548982
Egremont,684.8165236,1000.694416,1485.982482,2117.049179,2878.297909,3721.682746,4619.277828,5684.320393,6707.30011,7701.977781,8657.744238,9565.983753,10403.55927,11196.47804,11923.86558,12588.17987,13176.71049,13695.47952,14113.77615,14458.16813,14740.46326,14972.75913,15164.79954,15309.30019,15442.04973,15550.15685,15614.39628,15679.78385
Embleton,468.9937392,679.3458016,1003.233462,1422.028831,1925.488065,2483.948835,3080.727504,3792.082151,4477.821178,5145.321886,5787.323051,6397.936683,6961.032288,7494.442855,7983.962465,8431.124578,8827.450513,9176.932062,9459.020068,9691.396779,9881.979936,10038.86351,10168.64293,10266.22274,10355.96262,10429.32128,10475.51991,10521.11374
Exchange St,363.235612,530.9784508,787.8463721,1117.449615,1508.591549,1940.674248,2400.895963,2946.929872,3470.522495,3978.529255,4465.763015,4927.971774,5349.657794,5747.822131,6112.545128,6445.197077,6739.292406,6997.879927,7205.27213,7375.12425,7513.427383,7626.421102,7718.43663,7774.725525,7822.393172,7861.83208,7888.226882,7916.073064
Failsworth,484.0198963,705.6415842,1042.886995,1469.427633,1967.384298,2514.490258,3097.478063,3790.999985,4456.005424,5100.768492,5718.829034,6304.819593,6835.952066,7336.93885,7795.571063,8213.61966,8582.813252,8907.039181,9166.31573,9378.022102,9549.752694,9668.630885,9753.06235,9798.596938,9842.528772,9890.154825,9939.317838,9985.566865
Fallowfield,524.2746303,764.2253249,1119.366668,1552.141872,2034.942122,2550.835177,3095.30939,3745.420416,4365.162785,4964.606629,5538.177943,6080.927569,6563.32115,7017.248411,7432.051959,7809.53905,8141.868908,8432.663385,8663.027565,8846.147462,8960.534999,9040.836461,9094.297931,9108.553719,9123.377504,9147.012646,9171.674462,9197.594462
Farnworth,641.9031157,941.8835545,1380.808308,1907.969436,2485.546263,3100.647,3752.281049,4537.1791,5289.830798,6019.937964,6720.326954,7384.626546,7988.0103,8558.16947,9080.634068,9557.331262,9978.57366,10348.81641,10642.25223,10796.70844,10913.36092,11007.9823,11086.35377,11127.46912,11156.70168,11194.95744,11236.0307,11277.31881
Feniscowles,206.2251447,297.7188312,437.116368,613.8696654,821.238756,1047.637258,1287.596157,1572.245121,1844.154109,2107.51884,2359.765045,2598.724596,2811.914582,3012.652302,3196.149773,3363.167352,3510.35615,3639.277944,3741.797349,3825.023097,3892.027634,3946.156125,3989.990533,4022.314991,4048.962302,4056.58924,4068.005418,4080.933404
Ferodo,505.1741692,730.9595779,1078.128511,1524.81739,2060.325032,2657.840699,3301.6254,4076.255225,4829.564877,5565.706462,6276.092421,6953.833091,7591.768041,8198.535871,8756.877682,9268.108498,9722.779798,10125.40809,10453.23343,10725.48582,10951.03552,11138.49166,11295.02414,11407.88151,11507.90737,11582.44708,11639.3412,11698.51989
Flat Lane,350.5462556,502.9006982,734.3554351,1027.110017,1372.642857,1753.720552,2163.469989,2659.361871,3142.217594,3614.658028,4071.105616,4506.99685,4915.99632,5305.445306,5663.956844,5992.294462,6284.385823,6543.094794,6753.755317,6928.692798,7073.594761,7193.98602,7294.501928,7366.223249,7410.648279,7455.471289,7494.185058,7533.772388
Frederick Rd,389.9191006,569.2143436,830.5149729,1142.910889,1483.357532,1842.04323,2219.373615,2672.664093,3105.021031,3523.626808,3924.564405,4304.252917,4642.903821,4962.135304,5254.123303,5520.075411,5754.452221,5959.769875,6110.898752,6223.319913,6295.133448,6332.025979,6358.945832,6376.987631,6395.67924,6404.858221,6417.68827,6434.688071
Fusehill,514.782948,750.2723629,1105.189165,1546.877822,2054.203163,2610.373609,3206.157106,3921.861513,4612.857469,5284.869007,5930.786574,6544.687779,7110.066752,7645.310913,8136.448483,8585.048449,8982.454947,9332.675203,9614.795701,9846.807716,10012.60691,10134.06456,10206.23134,10258.76788,10313.78103,10370.98347,10424.50464,10470.67258
Gale,661.1258297,963.1479677,1406.652968,1942.813243,2536.490773,3168.298177,3836.086481,4639.255506,5408.641585,6155.189735,6871.524511,7551.095923,8164.581498,8744.191792,9275.129477,9759.351329,10187.01265,10562.6505,10858.32939,11073.70813,11247.68007,11352.1723,11397.34613,11415.36486,11444.44416,11483.25105,11528.75988,11576.60311
Garstang,803.4485627,1169.034657,1711.563362,2377.48033,3131.320006,3947.034091,4817.426231,5869.270412,6886.099577,7877.127589,8831.564417,9740.227902,10582.16206,11381.37028,12115.74447,12787.34611,13383.18705,13909.31884,14334.5284,14685.37314,14973.37605,15184.8801,15289.40425,15341.12043,15387.3127,15444.78306,15509.80513,15579.63914
Gatley,570.1657614,821.9766242,1175.852998,1572.62546,1970.195313,2367.136138,2780.875358,3290.491304,3777.438059,4249.660393,4702.839086,5132.542831,5508.24771,5862.992597,6166.699626,6382.69478,6572.595337,6738.660246,6866.141904,6967.472935,7047.745446,7111.977101,7159.21855,7173.515882,7179.045277,7191.682754,7211.235771,7234.746137
Gidlow,645.5807785,936.6520009,1393.676549,1995.860961,2731.276953,3553.658976,4430.903655,5464.365539,6453.293724,7411.227864,8328.580473,9197.690109,9981.537273,10719.59922,11394.52519,12009.0984,12551.31137,13026.86776,13406.58195,13716.02825,13966.40361,14169.82837,14335.83801,14460.15543,14574.98345,14682.59375,14774.16069,14855.7393
Gillsrow,195.5670474,283.2679736,415.0984928,580.3692092,772.9618294,984.261866,1210.948701,1485.3554,1752.208103,2013.207365,2265.301745,2505.971697,2732.753124,2948.759118,3147.654279,3329.875243,3492.032579,3635.719625,3752.778596,3850.080665,3930.777781,3997.882139,4049.105952,4070.17528,4093.018588,4116.160261,4137.246373,4158.882882
Glaxo,8.177266667,11.92322521,17.73306924,25.38833894,34.76379964,45.22761291,56.39534231,69.65107927,82.41635646,94.84593574,106.8030606,118.1783483,128.7420249,138.7555471,147.9493198,156.3519949,163.8048796,170.3842354,175.7073005,180.1031949,183.7202468,186.7089319,189.1918298,191.0704079,192.8055469,194.4174782,195.903538,196.9372471
Glossop,716.7954314,1026.004043,1497.688417,2095.954285,2800.211867,3568.307688,4383.082854,5352.784238,6281.357435,7182.252161,8046.379332,8866.086225,9598.107368,10288.33409,10919.7333,11494.71271,12001.79839,12446.40085,12800.67513,13088.7351,13321.13213,13509.34559,13662.29109,13775.26636,13860.85105,13926.00257,13987.77028,14039.03529
Golborne T11 & T12,1166.103677,1687.543923,2492.900383,3527.820649,4760.208544,6125.844196,7584.509774,9316.288724,10978.6313,12590.9582,14136.87712,15603.01834,16929.38729,18180.19914,19325.06381,20368.34261,21289.65795,22098.5833,22745.63687,23273.87003,23702.19504,24050.70699,24335.23137,24546.54924,24723.93342,24846.24377,24939.18787,25031.80733
Gowhole,938.6896753,1351.425908,1975.810997,2766.512215,3696.745768,4710.756164,5787.539607,7075.717878,8314.845397,9521.087332,10681.48896,11785.18917,12793.23658,13748.13047,14624.14141,15424.02418,16132.24598,16756.14069,17258.17627,17670.50935,18007.45961,18283.85021,18510.31581,18654.81755,18774.0023,18872.09814,18955.31625,19037.04396
Grane Rd & Prinny Hill,294.7145929,428.2774603,628.7917114,879.3494639,1168.543743,1482.775833,1816.532715,2215.750327,2599.12369,2971.623558,3329.398294,3669.185314,3978.851082,4271.72399,4540.20497,4785.22234,5001.945169,5192.63934,5345.66036,5471.047453,5573.216527,5656.716379,5701.996131,5733.776769,5758.645292,5779.53076,5800.493198,5823.337424
Grange,373.7698336,542.5225681,799.1764036,1128.421726,1520.976588,1952.782462,2412.503061,2961.770596,3491.163568,4007.073163,4503.806208,4976.680403,5414.877301,5830.675925,6212.595238,6561.757898,6871.523434,7145.036497,7366.275952,7548.954856,7699.233835,7823.318892,7926.255567,8003.629452,8071.36679,8111.022815,8145.660257,8182.708992
Great Harwood,309.2154658,450.2426109,673.8122118,972.4089896,1342.289709,1760.179509,2208.145925,2736.78805,3244.890881,3738.11607,4211.281848,4660.33391,5071.870443,5460.363452,5816.259125,6140.864095,6427.967241,6680.574933,6883.664893,7050.282458,7186.256189,7297.705277,7389.512365,7458.65598,7522.597199,7582.567747,7638.482748,7688.350952
Green Lane (Altrincham),1352.285131,1925.22741,2783.049653,3829.877705,5006.413921,6260.523256,7583.757289,9163.49543,10667.60596,12120.77403,13509.85412,14823.06042,15954.20567,17014.53844,17980.74161,18857.332,19625.75076,20294.50838,20818.36639,21216.23165,21522.70231,21764.53792,21930.98218,22017.63391,22051.38802,22074.4251,22120.80325,22177.94801
Green Lane (Hazel Grove),921.5630295,1333.144596,1968.082001,2785.131598,3759.34893,4836.379524,5984.065806,7344.761237,8648.795988,9913.178611,11125.1548,12274.27633,13310.72163,14287.76319,15181.76374,15996.21135,16715.07702,17345.93831,17849.92785,18260.87845,18593.62247,18864.03765,19084.53387,19242.22457,19387.18222,19491.20835,19569.74011,19643.73627
Green St T11,205.2857096,299.137253,443.8917208,630.5870656,853.5310926,1101.029493,1365.343548,1678.951645,1980.064964,2272.257543,2552.526043,2818.432396,3060.943686,3289.882842,3499.582443,3690.821754,3859.890478,4008.537283,4127.775832,4225.251319,4303.250432,4356.893363,4401.155845,4434.119636,4465.602837,4494.237156,4521.978609,4547.282023
Green St T12 & T13,630.959297,925.6962889,1370.592523,1929.597967,2579.641865,3298.419744,4071.778579,5004.145601,5909.538915,6793.140341,7644.93836,8456.757015,9222.700302,9950.909071,10620.92888,11234.46674,11780.08841,12263.12633,12656.05126,12980.16075,13239.9889,13390.74974,13519.23103,13615.36966,13710.64766,13785.76119,13862.52593,13938.41351
Greenfield,607.2535911,865.2147649,1253.348882,1735.274906,2290.294144,2888.390054,3522.237278,4282.069566,5011.126903,5719.313088,6399.39689,7045.143609,7621.017602,8164.72231,8662.386319,9115.773843,9515.834381,9866.756941,10146.52851,10374.11054,10557.79482,10706.53925,10827.34264,10910.26017,10944.33579,10972.79721,11010.55729,11053.06483
Greenhill,986.0327724,1446.583663,2095.61756,2828.993333,3567.894552,4319.406449,5109.309009,6079.155809,7008.939332,7910.790572,8776.265007,9597.059723,10335.93283,11034.74948,11675.29436,12259.86843,12678.51329,12998.93372,13244.91439,13439.91693,13558.83572,13648.03157,13665.3839,13663.65748,13678.37377,13707.37075,13747.82607,13795.08852
Griffin,923.1247067,1335.985807,1952.725782,2711.801203,3571.355309,4496.251892,5475.42151,6645.128122,7763.204923,8846.086176,9883.354118,10865.93425,11741.13281,12565.44106,13319.09093,14005.16852,14568.16508,15060.89029,15450.14618,15764.97539,16005.7148,16183.95019,16328.80565,16434.49148,16532.6747,16589.26909,16641.83829,16691.72142
Hadfield,576.296396,833.3101241,1226.684606,1729.996381,2326.875757,2983.159547,3681.221316,4510.975367,5306.724109,6079.174836,6820.39623,7523.827521,8160.827452,8762.231148,9312.970793,9815.073112,10258.6505,10648.40849,10960.45625,11215.46757,11422.55622,11591.36882,11729.43847,11825.74292,11891.79381,11958.54074,12016.52417,12062.14828
Hall Cross,825.813274,1194.100757,1759.269431,2480.433183,3333.059857,4273.932867,5278.395408,6474.210618,7623.200449,8738.525463,9808.71286,10824.32957,11745.3335,12614.72716,13410.92369,14136.82302,14778.21805,15341.82008,15793.23302,16162.23275,16461.95909,16704.4525,16893.45541,17033.91678,17143.03565,17218.64429,17291.44752,17357.05398
Handforth,934.5991021,1335.764602,1939.463514,2684.419323,3534.385098,4451.803946,5426.589427,6595.163405,7716.292337,8803.852766,9847.019976,10836.4548,11715.89255,12544.88375,13303.1057,13993.4151,14601.92215,15135.0269,15558.94568,15902.89728,16179.57909,16401.90003,16578.62066,16664.3832,16680.77577,16717.19166,16767.82495,16824.80788
Hanging Bridge,420.4237284,608.8659326,895.9702749,1258.607041,1683.436243,2152.987467,2657.423207,3263.688662,3850.799733,4422.850142,4973.539093,5497.710847,5983.35396,6443.82595,6866.742281,7253.312612,7596.187835,7898.836115,8143.525145,8345.381124,8511.233172,8647.857306,8759.509133,8833.364735,8870.370303,8901.87379,8939.376677,8979.668674
Hareholme,776.4882348,1120.528464,1647.721599,2320.445042,3117.517456,3997.004396,4936.77355,6058.788399,7139.593712,8190.541727,9200.471138,10160.21963,11037.04265,11866.41018,12626.83211,13320.82371,13935.03742,14475.71821,14910.47551,15267.23037,15558.39142,15796.8286,15992.87701,16117.02961,16220.58817,16307.45585,16386.69219,16457.91754
Harpurhey,496.8178491,725.3665683,1072.392179,1511.429313,2023.16444,2582.297815,3174.669225,3875.612473,4543.837219,5190.109967,5808.295407,6393.22207,6916.09392,7407.897883,7857.275338,8266.213795,8626.418742,8941.78493,9192.264029,9395.458837,9556.900521,9682.456656,9777.411035,9837.094247,9872.801769,9897.196474,9924.7683,9952.34929
Harwood,827.8889202,1195.976876,1763.143287,2490.909432,3355.788089,4309.608253,5324.735374,6527.350067,7678.248653,8793.266929,9861.353041,10873.39908,11780.74238,12635.18115,13416.23985,14127.07195,14753.84929,15303.22701,15740.93667,16096.88364,16384.10218,16616.69497,16805.40932,16938.4458,17047.72123,17128.73577,17208.01266,17275.64878
Hattersley,638.8527024,920.222123,1346.565828,1882.631125,2506.798853,3186.686486,3908.93518,4770.67238,5597.069974,6399.13497,7168.730026,7898.984764,8556.104653,9176.317605,9744.093036,10261.53027,10718.38556,11119.42544,11439.79127,11701.01948,11912.52275,12084.3217,12189.62484,12256.54679,12321.98744,12386.88332,12443.6901,12490.15559
Haverthwaite,185.5347649,269.8159736,394.4878464,550.884089,733.8322034,932.8523546,1145.357639,1404.211169,1656.898975,1905.308577,2146.305648,2377.284543,2600.280231,2813.941221,3011.32445,3192.708347,3354.792442,3499.154305,3617.920259,3717.603174,3801.265285,3869.857969,3917.990086,3954.404981,3979.941334,4002.798154,4027.377112,4051.928462
Hawk Green,785.9356869,1124.491239,1636.229313,2277.964364,3024.670867,3834.049879,4692.320153,5718.430486,6702.805581,7659.030878,8577.282569,9449.196869,10231.33872,10970.03134,11646.38765,12262.80754,12807.06181,13284.8589,13666.51398,13977.62189,14229.41148,14433.91838,14589.67387,14693.02596,14785.56936,14840.91325,14892.46575,14950.35748
Haydock,1039.849916,1516.927791,2242.985128,3166.110508,4250.553246,5442.109541,6710.001919,8217.297284,9662.408872,11064.46715,12409.23313,13684.89886,14845.2409,15940.71814,16944.06659,17859.05364,18667.63347,19378.35247,19947.69835,20342.55067,20653.92669,20908.02613,21117.58881,21273.56923,21422.85309,21553.29528,21679.04951,21779.42329
HDA No1 & HDA No2,318.7516313,465.5935574,694.8200279,995.5703221,1361.551971,1772.222553,2212.383657,2734.229071,3236.652202,3724.846067,4193.619674,4638.852742,5049.397239,5437.570642,5793.506816,6118.434823,6406.190366,6659.692922,6864.006148,7032.082297,7169.696836,7282.784297,7376.143495,7446.535628,7510.557635,7559.139718,7601.464539,7640.623425
Heady Hill,397.4740368,579.0450851,853.0234718,1194.603572,1587.143496,2016.431292,2474.738892,3023.002832,3550.18529,4061.864789,4552.834316,5018.726049,5442.856919,5843.425795,6210.431616,6545.197606,6841.118554,7101.283125,7309.757101,7480.321527,7619.026318,7732.099777,7795.509816,7833.530116,7855.970233,7874.99631,7900.886702,7930.416335
Heap Bridge,148.7436438,216.8685131,319.8846849,448.6688688,597.2305816,760.3464082,934.9365261,1144.113229,1345.731635,1541.634315,1729.779858,1908.471515,2072.35309,2227.328945,2369.441497,2499.170892,2613.992336,2715.08533,2796.357771,2863.062221,2917.521967,2958.293957,2984.935966,3004.496226,3014.400931,3022.634735,3033.376335,3045.387633
Heasandford,75.36265091,110.9572455,164.682228,232.154462,310.0291889,395.2521268,485.8633354,593.5154626,696.5001186,796.2305908,891.7342907,982.1949821,1064.252077,1141.597808,1212.382913,1276.896825,1333.844418,1383.837381,1423.763336,1456.338422,1482.740543,1504.194805,1517.238636,1519.654757,1523.447088,1527.981042,1533.248579,1539.008009
Heaton Moor,763.8223352,1101.560949,1609.276277,2235.915971,2948.459328,3719.305239,4538.432863,5517.753414,6455.726344,7364.387076,8234.912817,9059.705984,9794.244561,10485.93434,11118.32461,11693.95852,12201.15272,12645.32609,12998.17863,13267.17053,13458.6217,13612.54325,13736.05347,13800.05748,13860.23739,13905.12783,13944.18232,13990.63665
Heaton Norris,487.1706899,706.7627826,1041.904781,1465.304135,1960.308744,2506.640581,3092.000668,3792.109721,4467.099474,5123.030483,5753.021678,6351.415059,6898.950877,7416.576723,7891.131305,8324.215745,8697.515515,9017.952203,9274.714884,9485.097114,9656.735847,9797.369394,9908.274134,9984.561815,10056.11038,10124.42652,10168.77383,10209.44167
Helwith Bridge,65.36948695,94.24421343,138.4737455,195.3002102,263.4321346,339.077393,420.3511536,518.1967769,613.2918635,706.2683605,796.0355924,881.7119289,962.238295,1038.873991,1109.403368,1173.987867,1231.436676,1282.314262,1323.744802,1358.157267,1386.670095,1410.373561,1430.18374,1444.966818,1457.554427,1468.173828,1475.64233,1483.274224
