Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Burnley North,220.1596545,276.1220242,363.7689142,482.3443841,638.7539045,862.1478116,1112.554259,1372.872639,1621.716453,1861.387091,2087.558908,2312.129328,2545.361309,2783.199314,3005.313349,3211.801032,3397.400708,3564.961335,3710.825507,3836.098145,3943.419585,4035.18643,4107.116997,4162.474515,4208.362783,4238.21428,4257.782648,4273.730394
Burrow Beck,652.1050114,808.2327269,1051.466727,1380.111556,1815.323613,2434.357884,3126.899665,3851.726997,4548.731742,5223.585962,5863.498912,6501.291569,7171.961952,7858.647522,8501.830722,9101.250372,9641.986506,10131.93414,10560.80245,10931.28478,11250.83032,11525.85624,11758.4332,11945.70129,12063.85868,12152.09882,12223.7939,12280.87716
Burscough Bridge,554.5328438,690.636129,900.2159245,1178.01877,1538.988849,2054.785581,2633.553849,3240.14106,3824.187184,4389.137932,4924.384938,5457.578343,6018.354544,6592.111296,7129.357476,7629.924152,8081.204938,8489.957111,8847.446488,9155.970437,9421.814883,9650.001869,9830.776935,9974.90463,10043.2583,10100.31433,10150.18994,10192.54517
Bury Town Centre,439.341936,549.3335328,716.2132593,934.7099237,1215.536582,1616.686711,2066.545903,2538.219562,2992.600192,3432.193638,3848.737378,4263.825949,4701.986557,5150.541399,5570.702618,5962.322653,6315.589672,6635.701896,6915.879975,7157.916435,7366.688291,7534.570746,7648.814311,7738.105051,7798.258079,7849.01186,7892.469206,7927.897726
Campbell St,785.9556428,982.9201865,1253.379605,1570.094345,1931.604864,2438.214999,2992.860745,3570.059881,4123.090089,4657.25216,5162.739517,5668.548982,6199.149507,6745.014783,7255.782313,7729.759045,8065.386169,8369.62665,8622.099713,8793.439426,8941.805528,9071.503898,9183.275381,9273.527915,9349.646143,9416.097522,9471.637509,9515.078925
Cannon St,32.03674395,40.0056922,50.11385677,60.71890817,71.1883457,85.52176176,100.7444161,116.574804,131.7596479,146.4652801,160.4184299,174.5089774,189.4161412,204.9079114,219.4277832,230.986911,235.4037397,239.455751,242.9869555,246.0301697,248.7445469,251.197687,253.3936946,255.2205457,256.8697794,258.3789858,259.6977874,260.8171609
Capontree,382.2553116,472.2310481,617.1857535,817.7176483,1089.441028,1479.400074,1920.014563,2385.189132,2835.805348,3273.379132,3689.384147,4104.281039,4545.223807,4996.871193,5420.711552,5816.327686,6174.071493,6498.943437,6784.294128,7031.716403,7246.042658,7431.286674,7588.85487,7716.867843,7824.175498,7913.718075,7979.627658,8021.988012
Carleton,61.97536794,77.16064099,101.2233585,134.9043884,181.0125771,246.7761183,320.7900872,398.9024995,474.5308833,548.1170508,618.2009784,688.1869125,763.3937062,840.5608215,913.0867865,980.8807617,1042.301755,1098.196429,1147.436634,1190.283267,1227.555027,1259.906396,1287.566379,1310.081418,1329.070961,1344.114096,1355.956114,1365.45316
Carlisle North,76.63868812,95.70853371,125.7793061,166.867572,221.9125255,300.9951801,390.4165663,484.8649993,576.3979504,665.2696999,749.7508422,834.0012573,924.0981747,1016.397477,1103.052539,1183.976896,1257.198321,1323.734392,1382.226032,1433.003658,1477.051855,1512.933627,1543.277723,1567.992506,1588.79675,1605.062164,1617.810325,1626.355464
Carr St,673.8091595,834.2635351,1085.08076,1419.937954,1857.61704,2481.560582,3179.575178,3906.915446,4603.773228,5275.99711,5911.285489,6543.130273,7197.732759,7866.30344,8490.919303,9071.715608,9593.974017,10065.60342,10476.41252,10829.31479,11131.68296,11390.20644,11606.96259,11780.89529,11879.71201,11940.92765,11993.49662,12037.32673
Castleton,451.1583232,562.1918659,737.4383482,976.2474064,1293.979941,1747.437131,2255.882702,2786.067893,3294.229796,3784.73692,4248.54734,4709.699422,5190.756762,5682.004672,6141.318971,6568.73402,6953.489931,7301.345905,7603.222571,7853.192171,8068.056342,8252.533181,8408.138297,8533.480526,8633.793356,8717.708568,8785.09677,8827.532026
Catterall Waterworks,65.32273646,81.20268336,105.2064041,136.5724859,176.9364428,234.5687403,299.2626295,367.5556475,433.7267143,498.0061282,559.1405737,620.2239136,685.43609,752.3724129,815.2182207,873.910038,926.9961389,975.2386473,1017.637278,1054.4233,1086.315793,1112.873501,1132.662742,1145.561666,1154.778326,1162.920707,1169.783052,1175.600463
Cecil St,366.3894461,461.3229134,602.4098506,787.6630673,1026.005183,1363.431368,1738.923856,2130.659963,2506.309576,2869.701832,3214.012086,3557.271982,3920.688157,4293.066885,4641.933079,4967.198533,5260.638697,5526.681707,5759.640365,5961.042225,6132.575166,6255.179976,6343.625307,6413.257413,6473.19932,6525.103476,6567.21663,6598.366655
Central Manchester,58.99992396,73.72345759,92.38357249,111.9908643,131.3871758,157.9084296,186.0420753,215.2593514,243.2512118,270.3519286,296.0592104,322.0166154,349.4689034,377.9973975,404.7325498,426.6188064,434.6780483,442.0683772,448.5028871,454.0431237,458.9822476,463.4457374,467.4415194,470.7653325,473.7674018,476.517404,478.9205947,480.9601827
Chadderton,454.5908664,565.339745,731.9317409,946.4965661,1217.508582,1602.879781,2032.426187,2480.179478,2909.393577,3323.534311,3715.020253,4104.861053,4510.293087,4924.975684,5312.559774,5673.114931,5997.407009,6290.445255,6545.833038,6765.352846,6952.111128,7086.802365,7181.033559,7247.152728,7295.989712,7335.100596,7368.919651,7397.057072
