Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Barrow,9.958955578,16.64313152,19.89023595,23.70255004,29.60272767,35.67680407,40.53828198,45.35748391,50.04942894,54.7211987,59.32635291,70.11500462,97.29085848,124.0785897,152.0287643,179.0819268,205.4468863,229.5308798,251.6305095,273.1312983,295.6104906,315.388611,335.6779122,357.9102647,380.4524124,403.2731048,420.1102951,418.9589458
Barton Dock Rd,7.193204822,12.05275442,14.42064056,17.22174904,21.56587804,26.06641884,29.70228605,33.32261684,36.87528645,40.4392581,43.9760738,52.14220805,72.57988781,92.86873066,114.1823837,134.9860014,155.4213367,174.2729913,191.7551248,208.9315423,226.999502,243.1320054,259.7967388,278.1125536,296.8256674,315.9168472,330.4651827,330.9313794
Bedford,22.09787848,36.94864445,44.10588774,52.56753702,65.7123751,79.2824071,90.18601375,101.0267413,111.6434941,122.2521667,132.7704626,157.2034835,218.5619494,279.3031219,342.899771,404.7664672,465.3533098,521.0335127,572.4376498,622.7262943,675.4848921,722.5176749,770.9305794,824.1115216,878.3324012,933.5341758,975.1934168,975.2545245
Belgrave,9.145701082,15.12099305,17.84653885,21.02547752,25.9768113,30.97302901,34.81210184,38.52544363,42.05077561,45.46671906,48.74437279,56.96116999,78.14476188,98.51868309,119.2986852,138.8612452,157.3795679,173.6607866,187.9785692,201.4147284,215.1213586,226.5134295,237.8420296,250.119455,262.1585185,273.9234054,281.2084398,276.2697202
Benchill,2.228542665,3.685585315,4.354216394,5.135045977,6.351568442,7.580914844,8.529548594,9.450743945,10.32905996,11.17920634,11.99235625,14.01891676,19.23830703,24.25589115,29.35963723,34.14186512,38.65645347,42.613831,46.0804692,49.3202739,52.6172875,55.3463275,58.05084321,60.98007824,63.84413926,66.63450827,68.32950037,67.05331406
Bentham,6.463157837,10.82983602,12.95480543,15.47359238,19.37810356,23.42493722,26.68931572,29.9460446,33.13618597,36.3293633,39.49749576,46.80800456,65.11956941,83.27022096,102.2758005,120.7772611,138.8983225,155.5520375,170.9283378,185.9663967,201.7377,215.8188082,230.3013322,246.2067357,262.4209489,278.9258765,291.3815708,291.4044351
Bispham,24.04971087,40.00977155,47.51962987,56.39064183,70.22987379,84.44620613,95.76694297,106.9812772,117.9085034,128.7846514,139.5388421,164.8518801,228.7153285,291.6997932,357.4536631,421.1746811,483.3562272,540.2366418,592.5142592,643.4680045,696.8195338,744.1411732,792.7412921,846.1054778,900.3928999,955.5419236,996.7077376,995.321194
Blackbull,8.371855419,14.00607713,16.73959275,19.97250476,24.99465597,30.18601906,34.36624923,38.52661038,42.60657267,46.67211853,50.68853733,60.00056222,83.39041915,106.5120393,130.656754,154.0494434,176.8987419,197.8548246,217.1708964,236.0426455,255.8409611,273.333627,291.3553156,311.1381578,331.2704274,351.7285463,367.044923,366.6867255
Blackburn,12.64126056,21.08674312,25.11618682,29.86780643,37.25838348,44.86388605,50.94116495,56.96704245,62.84259961,68.69057053,74.47428999,88.03638409,122.2057995,155.936715,191.1785007,225.3714721,258.7735805,289.3899132,317.5795478,345.1001595,373.9455395,399.4957399,425.7815773,454.6396228,484.0070609,513.8499424,536.1816586,535.6191288
Blackburn Rd Clayton,8.552260378,14.0894941,16.56877619,19.45155488,23.95421766,28.46748723,31.89656129,35.19104287,38.2910569,41.27065719,44.11471194,51.40079744,70.31700715,88.40905968,106.7766061,123.9694453,140.1512629,154.2807567,166.6121283,178.1161438,189.8202815,199.4039339,208.9065949,219.2015107,229.2456346,239.0097228,244.8342623,240.0172447
Blackfriars,13.76299433,22.79770434,26.96373426,31.82200296,39.37696537,47.01135567,52.9008964,58.6073426,64.03365461,69.38920935,74.53657497,87.25501283,119.8982925,151.3656919,183.4725557,213.685421,242.3027082,267.4776037,289.610408,310.3413405,331.4563113,349.1267779,366.6371182,385.6043192,404.1970817,422.358754,433.6030909,425.9881788
Blackley,6.874580994,11.36830796,13.42844296,15.83294071,19.57812745,23.36142385,26.27773316,29.10639215,31.8000754,34.40755836,36.90356217,43.13415297,59.18488851,74.61585421,90.31884173,105.0443729,118.9519541,131.1483615,141.839468,151.8386703,162.0195398,170.4472385,178.8055685,187.8589986,196.7146564,205.3461872,210.6044455,206.7052141
Blackpool,32.32212734,53.76099512,63.83971135,75.74418802,94.31701292,113.390603,128.5728801,143.6093555,158.2576462,172.8363758,187.2498324,221.1967531,306.861476,391.3351166,479.5148566,564.9601996,648.3354537,724.5932596,794.6746537,862.9756454,934.4896162,997.900179,1063.024347,1134.530727,1207.268591,1281.155162,1336.287848,1334.368269
Bollington,9.480699298,15.93985789,19.15167952,22.94922632,28.82358643,34.93427917,39.91583294,44.89172431,49.7874039,54.70092086,59.59628586,70.76795355,98.64166408,126.3636209,155.4876826,183.9451492,211.9193425,237.7385027,261.6826561,285.1906452,309.9096176,332.0476847,354.8810422,379.9672495,405.5927051,431.7298737,451.6520536,452.3184232
