Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Chester Rd T11 & T12,146.2053254,189.963692,235.4883108,298.0434705,381.5188138,486.2863531,609.8035432,746.4030617,882.5309249,1020.506813,1158.598689,1296.139918,1431.474087,1555.736963,1673.298145,1784.27478,1887.364828,1982.782753,2064.223979,2136.603031,2200.270444,2238.765285,2269.956082,2289.401338,2305.567961,2321.604108,2336.920297,2351.128982
Chester Rd T13,57.19020049,74.30917804,92.5013874,117.980174,152.5394684,196.0953358,247.371267,303.8897851,360.0899633,416.9849653,473.8683721,530.4760337,585.9683734,636.8590618,684.9678554,730.3515795,772.4778807,811.4355763,844.6435142,874.1213074,900.0148175,918.7060418,934.3909595,943.6152534,950.7442301,957.6743972,964.0070464,969.6941789
Chorley South,833.0653951,1069.650565,1334.31306,1726.128264,2283.88314,2995.7436,3836.209952,4767.29647,5698.27126,6643.597145,7591.107886,8536.175192,9473.813723,10338.85244,11157.97488,11931.60977,12651.02215,13317.63446,13889.07091,14398.07616,14847.19924,15243.0827,15588.56746,15864.4787,16076.30887,16245.4162,16386.16652,16497.74859
Chorlton,427.4285773,540.0448692,661.6159976,838.6625428,1086.142553,1396.489442,1760.297627,2160.561754,2557.877632,2960.326248,3362.881076,3763.639993,4148.808689,4501.160059,4833.832479,5147.222869,5437.689184,5705.812182,5933.526429,6134.945493,6311.063338,6465.036866,6598.142877,6692.684299,6763.041975,6817.194142,6857.395933,6893.33197
Church,227.0339853,293.8778736,368.391249,477.9847236,633.1449749,831.1617777,1064.785494,1323.248562,1581.387819,1843.35543,2105.799591,2367.456409,2627.606041,2867.551462,3094.749191,3309.340346,3508.870943,3693.772478,3852.262656,3993.453746,4118.064752,4227.925119,4323.384304,4395.041745,4442.207022,4484.622826,4523.274219,4557.54057
Circle Sq,25.77137171,33.32196679,40.17559143,48.57657332,58.55252696,70.35122401,84.15715,99.60229039,115.0448036,130.8036929,146.6703224,162.5478956,178.1918319,192.5819134,206.240677,218.1925512,225.6113771,232.6146142,238.5133947,243.3371567,247.3691377,251.0601741,254.4296338,257.115998,259.606293,261.9344171,263.7755892,265.4757187
Clarendon Rd,665.3906755,844.8951995,1042.544262,1330.589685,1734.088401,2245.390642,2848.101634,3512.982248,4174.918234,4845.260791,5515.644096,6182.95833,6829.327084,7421.475384,7980.782379,8507.855845,8996.601926,9447.999818,9832.062455,10171.93167,10469.45818,10729.91799,10955.38033,11112.5025,11239.11359,11325.09596,11403.67123,11475.65892
Claughton,187.2271747,236.7616835,290.3568314,369.4163321,481.6633299,623.3840659,790.4701889,976.5753843,1163.306203,1353.592084,1544.89965,1736.201182,1926.239221,2102.074897,2268.80984,2426.449715,2573.24173,2709.453828,2826.496817,2930.94074,3023.284976,3104.834964,3176.180067,3233.019176,3279.707019,3308.829346,3336.130038,3360.98403
Cleveleys,677.6584047,871.6317325,1085.964253,1403.425528,1854.752231,2426.296395,3097.049476,3836.575897,4572.78078,5319.757237,6067.973574,6813.816018,7549.739218,8227.506488,8868.904643,9474.422538,10037.13648,10558.22689,11004.10814,11400.85347,11750.45296,12058.30836,12326.65376,12540.7593,12706.52656,12833.19225,12935.55919,13021.46857
Clifton Junction,361.8887137,468.2795453,577.7056286,727.5296293,926.8951993,1176.12878,1469.893419,1795.534208,2120.562927,2450.475884,2781.072629,3110.692521,3435.686018,3734.526766,4017.444264,4284.66076,4533.066862,4763.154342,4955.655696,5091.995466,5213.152322,5320.963428,5416.092801,5483.644342,5529.685916,5573.102355,5612.758617,5647.99242
Clover Hill,542.8243057,702.0688732,875.2154539,1123.97451,1469.092771,1906.404719,2421.532846,2990.087549,3556.430389,4130.388255,4704.738354,5276.771247,5839.968081,6357.663001,6847.342492,7309.465701,7738.704321,8135.931924,8475.271866,8776.887848,9016.602254,9217.933276,9394.740032,9535.89503,9651.440954,9744.280383,9819.211355,9883.610653
Cog Lane,714.680633,918.28294,1147.883581,1489.786088,1978.21101,2601.94173,3337.496812,4150.531226,4962.025793,5785.285591,6609.809684,7431.665119,8244.233006,8992.912681,9701.446656,10370.31638,10991.87863,11567.47235,12060.22575,12498.6716,12885.05807,13225.32853,13510.51226,13729.47774,13919.4743,14086.97031,14218.06329,14327.03083
Coniston,101.7064818,130.1990278,159.3705558,200.917725,258.538274,330.9062689,416.6733729,513.8066421,612.4978815,713.8691703,816.4668466,919.6423225,1026.303361,1126.185182,1221.385506,1311.792311,1396.407846,1475.411968,1544.098933,1605.96241,1661.291966,1708.740676,1740.250783,1765.626917,1787.539315,1807.360416,1825.695265,1842.154988
Copse Rd,652.6083867,843.2719746,1050.305949,1351.792561,1774.749269,2309.275286,2937.186748,3630.783214,4322.103252,5023.967273,5727.370824,6428.850104,7124.134811,7765.070477,8371.963269,8945.21657,9478.218764,9972.157556,10395.25608,10772.10317,11104.59106,11397.64306,11646.21806,11791.42742,11923.36797,12035.7364,12136.01087,12220.38933
Cox Green,780.4913189,982.6371691,1201.088051,1520.040506,1967.41163,2529.970595,3191.617533,3923.195245,4652.475532,5392.605249,6134.148011,6873.442234,7589.571867,8246.785675,8868.067322,9453.91045,9997.594842,10500.17837,10928.40673,11308.05343,11640.97759,11932.80342,12181.59671,12358.38096,12496.59,12603.65184,12698.3262,12784.22819
Craggs Row & Bushell St,465.6174788,597.8646135,734.1641713,921.4826226,1171.385502,1483.850528,1852.590201,2261.825833,2670.642,3085.678691,3501.643322,3916.435196,4323.257866,4697.062172,5050.845304,5365.784363,5648.557826,5910.933545,6132.982726,6329.910316,6499.414642,6637.680822,6756.027958,6845.177014,6924.935812,6992.920575,7050.142369,7097.481031
Crown Lane,955.7194499,1220.773104,1518.70397,1961.286182,2592.230848,3397.040075,4346.687469,5396.802073,6445.136717,7508.564594,8573.544464,9634.993031,10679.52055,11641.00809,12550.63263,13409.03959,14206.47793,14944.53902,15575.69857,16136.78777,16630.64021,17065.01735,17443.24827,17744.97557,18006.57318,18197.31061,18344.34657,18466.1241
Culcheth,508.0978464,638.8833417,779.9026085,984.7677988,1270.834743,1630.258126,2053.056221,2520.123009,2985.327304,3457.092554,3929.455246,4400.119213,4853.593698,5269.043898,5661.531764,6031.427358,6374.487696,6691.343635,6960.837063,7199.425776,7408.267437,7590.99514,7749.132305,7852.129053,7939.410429,8001.870417,8056.47935,8106.968777
Cutacre,1.384396199,1.750528745,2.111153316,2.589783835,3.207450469,3.968092123,4.868539418,5.876210363,6.887786508,7.917649177,8.952356679,9.986194542,10.99098667,11.91392645,12.78797249,13.61347003,14.38081264,15.09137279,15.69750427,16.23581326,16.50368876,16.69284252,16.87111854,17.01365964,17.15149709,17.28586466,17.41296044,17.529808
Deansgate,3.624614247,4.662784578,5.557936907,6.586034354,7.712744256,9.001696843,10.51566592,12.23196408,13.95916919,15.72890631,17.51707659,19.31138986,21.07225379,22.69140277,24.23085855,25.47216527,25.98303244,26.48015158,26.88851977,27.26936088,27.62234506,27.952482,28.26356245,28.51234143,28.75232666,28.98535517,29.2052301,29.40675343
Denton East,603.7253979,777.7369367,972.8578919,1263.195975,1677.762965,2205.644252,2826.700578,3512.026644,4195.056411,4887.895042,5581.718464,6273.220405,6956.938941,7586.832523,8182.929394,8745.671942,9268.663587,9752.969087,10167.55346,10536.51371,10861.71042,11148.12639,11397.8741,11584.44648,11741.23168,11880.19302,11987.46226,12070.30151
Denton West,532.3675559,685.2932352,853.636464,1099.735045,1445.665447,1883.689409,2398.181049,2964.349878,3527.002349,4096.873856,4666.833722,5234.239441,5789.565052,6299.371875,6777.931184,7220.545633,7631.576396,8011.859124,8336.020843,8623.934193,8877.082183,9099.637571,9289.546258,9439.28392,9562.186185,9657.710719,9742.09889,9813.759295
Dickinson St T11 & T12,32.63151551,42.11684417,50.61962928,60.91054565,72.94501485,87.0576059,103.5535158,122.0259116,140.4921757,159.3454945,178.3357555,197.3446802,215.9997184,233.1433935,249.416245,263.4273593,271.2194948,278.6155393,284.8014356,290.3150126,295.0967674,299.3692805,303.2772225,306.3905581,309.2859059,312.0027913,314.1720383,316.1775261
Dickinson St T13,12.85715931,16.84015976,21.02463985,27.01753958,35.29995401,45.59643831,57.54640287,70.61056099,83.50889345,96.57706313,109.6512659,122.669131,135.4899347,147.2694361,158.4115641,168.7846623,177.8706731,186.2966489,193.4785693,199.5751199,204.6959749,209.2109983,213.1600751,216.2951274,219.0349531,221.442159,222.7140658,223.9157501
Didsbury,715.1958761,905.4267278,1113.337743,1417.331926,1843.482815,2379.596939,3008.155317,3698.12402,4381.921553,5073.579957,5764.583742,6451.798014,7109.990458,7711.056154,8278.093899,8811.909522,9306.273808,9762.180137,10148.70709,10490.12165,10788.13325,11048.27003,11272.76974,11447.2997,11574.80505,11663.94666,11727.57943,11787.94118
Dodgson Rd,254.222556,329.1084178,412.285384,533.4427337,703.6543079,921.0160364,1177.859012,1462.061613,1745.933506,2033.834914,2322.108323,2609.384491,2894.244137,3156.682264,3405.084553,3637.96614,3853.567047,4053.308044,4224.294814,4376.537206,4508.498558,4618.70243,4711.159364,4784.395642,4848.981238,4905.439329,4947.628675,4983.964681
Douglas St,331.6581012,426.6700116,521.4498511,648.2108163,813.058562,1016.860122,1256.933369,1523.692328,1790.137297,2060.860965,2332.392034,2603.308364,2869.015769,3113.126623,3344.266777,3550.6705,3736.378393,3908.763703,4037.528462,4141.558355,4234.281251,4317.140235,4388.719665,4442.903773,4491.996188,4536.930025,4577.173617,4611.748839
Droylsden East,729.9281833,939.0929214,1177.87221,1536.905456,2053.382379,2713.029405,3489.027885,4343.426135,5193.655582,6055.025525,6916.698894,7774.715467,8618.746355,9394.99147,10128.29586,10818.28481,11459.02185,12051.81437,12558.32758,13008.08119,13403.17236,13750.7201,14049.74385,14288.58488,14496.96716,14679.69218,14827.93498,14942.08014
Dukinfield,286.2971819,368.3157561,456.7351059,583.4599616,758.9799009,980.96603,1242.69906,1532.403897,1821.591475,2115.056044,2409.055455,2702.151903,2991.200577,3257.250149,3509.055596,3746.798353,3967.752971,4172.359146,4347.357082,4503.03108,4640.145703,4760.754788,4861.534052,4916.626149,4960.155054,5001.61264,5039.606933,5072.085609
Dumers Lane,224.9425839,289.4738811,363.5256013,474.2443036,633.1912109,837.7271439,1079.975822,1348.514271,1617.330439,1890.140193,2163.447434,2435.948721,2706.9101,2956.946934,3193.63479,3416.983722,3624.662825,3817.08299,3982.082742,4129.059409,4258.762926,4372.617729,4471.84971,4551.284356,4620.466368,4674.595913,4719.507829,4755.181294
Dumplington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastlands,207.8423224,267.8099109,324.8351069,397.5718145,487.6420776,596.6391654,724.5739923,866.7072455,1008.333973,1152.229908,1296.562645,1440.550337,1580.476936,1708.595412,1829.868104,1942.028666,2037.209608,2125.566178,2200.488605,2259.611678,2285.523099,2309.809055,2332.554009,2350.478162,2367.694528,2384.583552,2400.403271,2414.658933
Easton,47.32672995,60.81348215,76.13498128,99.10571155,132.5194974,176.14712,228.6770838,288.5503043,349.8740878,412.8201025,476.48606,540.4889241,607.6069445,670.656587,730.7705525,787.863957,841.3353404,891.2767439,934.8414517,974.1366548,1009.351553,1040.812312,1068.690347,1091.119204,1110.843671,1125.154807,1136.924441,1147.484271
Egremont,684.8165236,883.117584,1103.430247,1432.316251,1903.639307,2502.36097,3206.058177,3984.588574,4762.090473,5552.427507,6345.310499,7136.760461,7926.75042,8657.050002,9349.115847,10003.22834,10612.01904,11176.73131,11661.78959,12094.63801,12477.43009,12815.62514,13111.5814,13348.32182,13554.64614,13721.68868,13832.86955,13930.79595
Embleton,468.9937392,599.525903,744.9604294,962.0914924,1273.473033,1670.14145,2138.211204,2658.16952,3179.191213,3709.310463,4241.562317,4773.219643,5303.796918,5794.658488,6259.965738,6699.814046,7109.291276,7489.19406,7815.704362,8107.108373,8364.846585,8592.558687,8791.872858,8951.215489,9090.205719,9202.987538,9280.313995,9347.545234
Exchange St,363.235612,468.5910098,585.0227226,756.0245926,997.7473707,1304.857997,1666.366999,2065.735617,2464.023055,2868.15879,3272.983373,3676.543367,4076.047539,4444.181768,4792.648167,5121.691834,5427.568542,5710.893404,5953.500089,6169.485465,6359.926633,6527.678242,6673.409028,6778.855799,6866.301642,6937.397049,6988.218531,7033.081558
Failsworth,484.0198963,622.7320562,774.4055324,994.1597482,1301.182227,1690.676694,2149.837105,2657.410944,3163.702329,3677.191507,4191.362659,4703.74907,5208.494947,5672.877332,6112.254156,6526.973224,6912.269775,7268.937426,7573.851553,7844.962212,8083.62461,8275.665691,8432.559268,8543.488187,8639.52629,8727.219075,8805.289977,8871.735467
Fallowfield,524.2746303,674.4324862,831.1962317,1050.121107,1345.8634,1715.114055,2148.331915,2625.460629,3099.205309,3579.031152,4058.962436,4536.713062,5000.770152,5425.694592,5827.23063,6205.869565,6557.150053,6881.804519,7157.999649,7400.035082,7584.866704,7738.317969,7862.987394,7941.833059,8008.273243,8071.459412,8125.23098,8171.656763
Farnworth,641.9031157,831.2167192,1025.332177,1290.860721,1643.882501,2084.792973,2604.309978,3180.466749,3755.706832,4339.829339,4925.366239,5509.345627,6086.278968,6617.125559,7119.830334,7594.75698,8036.361865,8445.55608,8793.373581,9031.730657,9237.884556,9422.055977,9585.331447,9702.144257,9793.074496,9878.596229,9954.054205,10019.40006
Feniscowles,206.2251447,262.7382854,324.5848642,415.3212435,543.1482168,704.4035627,893.6696041,1102.110633,1309.323956,1519.329958,1729.485361,1938.794318,2142.473024,2329.364781,2505.997262,2672.549273,2827.106684,2969.974995,3091.734837,3199.732452,3294.503153,3377.63115,3449.770999,3507.094008,3554.07813,3579.594417,3603.86577,3625.729226
Ferodo,505.1741692,645.0753062,800.5744512,1031.634385,1362.651067,1787.061736,2291.527703,2857.368844,3428.924383,4012.369619,4599.784197,5187.949545,5784.37138,6339.059007,6865.983464,7364.925394,7830.355265,8263.234989,8637.193025,8972.151065,9269.775153,9533.762781,9765.749167,9946.638438,10101.35409,10220.52282,10311.34893,10393.61863
Flat Lane,350.5462556,443.8122594,545.302525,694.9042012,907.8340669,1179.15528,1501.579015,1864.15652,2230.931108,2605.840634,2983.736698,3362.47246,3745.629248,4102.138648,4440.924659,4761.791649,5061.204165,5339.748222,5580.425299,5796.03381,5987.619421,6157.54433,6306.872409,6422.678849,6504.882243,6578.818269,6639.134964,6693.424279
Frederick Rd,389.9191006,502.3343671,616.7066928,773.2507378,981.0581788,1238.541111,1540.379512,1873.481097,2204.522062,2540.215379,2876.335802,3211.214113,3537.552759,3836.693403,4119.587486,4386.541609,4634.415895,4863.703125,5049.252215,5205.970834,5328.671569,5419.767366,5497.984703,5560.155075,5613.967734,5651.74174,5685.461227,5716.936369
Fusehill,514.782948,662.1189308,820.6685939,1046.559648,1358.602205,1755.146121,2225.266933,2749.142112,3275.065115,3809.911283,4346.707557,4882.704192,5417.350268,5911.308771,6379.525074,6822.130032,7234.125923,7616.294337,7944.417091,8237.113711,8475.419023,8674.044066,8824.372036,8944.715532,9053.17977,9151.509395,9235.119324,9302.730488
Gale,661.1258297,849.9826651,1044.523372,1314.434737,1677.576015,2130.279834,2662.476016,3252.020154,3840.06085,4437.3336,5036.179797,5633.54112,6220.813292,6760.956908,7272.327869,7755.292727,8204.230665,8620.063752,8971.91165,9263.448187,9520.877273,9716.658331,9854.217401,9953.163239,10045.64767,10132.99078,10213.38441,10285.30095
Garstang,803.4485627,1031.678648,1270.937449,1608.514222,2070.982239,2653.881249,3343.585152,4114.234632,4889.035626,5678.694635,6472.704307,7266.75637,8062.832666,8800.007577,9499.56185,10161.49628,10778.30737,11351.24324,11844.19056,12284.70099,12674.58488,12997.18572,13219.31542,13376.06618,13506.59934,13628.70529,13740.21174,13841.8218
Gatley,570.1657614,725.3982827,873.1406869,1063.979536,1303.041367,1591.599684,1930.09568,2306.564927,2681.928868,3063.619752,3446.737789,3829.16485,4196.881443,4533.230885,4835.108951,5072.024229,5293.317093,5499.347053,5673.286962,5828.474415,5965.738628,6087.350483,6189.905546,6254.655496,6301.586904,6346.04736,6388.468815,6427.752652
Gidlow,645.5807785,826.5998483,1034.88761,1350.324838,1806.403065,2389.386235,3075.315109,3830.404865,4581.749446,5342.823184,6104.064484,6861.992745,7605.200556,8288.33014,8934.077233,9543.059812,10108.34649,10631.08455,11077.45626,11473.81848,11822.20813,12128.37307,12394.85603,12607.94458,12793.55698,12956.13815,13088.50075,13198.66874
Gillsrow,195.5670474,249.9853348,308.2352842,392.6560885,511.2189801,661.7916265,840.4716339,1041.202773,1244.043561,1451.339937,1660.252665,1869.595452,2082.157789,2279.962952,2467.973519,2646.093617,2812.349581,2967.07109,3100.808311,3220.693766,3327.304175,3421.904968,3500.882563,3548.823841,3592.74964,3632.160768,3665.206669,3694.983897
Glaxo,8.177266667,10.52230299,13.1678571,17.17680005,22.99196871,30.4098498,39.14177824,48.82393592,58.51447519,68.37531833,78.27657682,88.16767679,98.0919965,107.2849609,116.0022579,124.2455003,131.9221897,139.0487143,145.1816684,150.6610608,155.5145516,159.8096691,163.5764502,166.5960732,169.2399006,171.5568618,173.5518964,174.9700526
Glossop,716.7954314,905.453451,1112.1226,1418.044235,1851.995015,2399.235641,3042.12458,3752.188729,4459.677055,5177.752467,5897.237646,6614.597646,7313.055043,7954.878514,8561.80833,9134.301948,9665.789738,10157.37184,10576.81363,10949.07126,11276.00211,11563.04643,11812.50311,12010.7834,12166.70937,12288.51089,12391.83367,12473.06327
Golborne T11 & T12,1166.103677,1489.265543,1851.126591,2386.791434,3148.291241,4118.855494,5264.108479,6530.521686,7794.676646,9076.939018,10360.99847,11640.7269,12898.95355,14056.82148,15152.15507,16185.75394,17145.87687,18034.41256,18794.03702,19469.20459,20063.30983,20585.70785,21040.39465,21402.36554,21702.05216,21924.69344,22093.74774,22239.65608
Gowhole,938.6896753,1192.639795,1467.157012,1871.718637,2444.94169,3167.387757,4016.902506,4959.928832,5903.425432,6863.840523,7828.524632,8792.412183,9747.509555,10629.97243,11466.31445,12256.73905,12992.29437,13674.50347,14259.91304,14781.84596,15242.86004,15649.68543,16004.13589,16265.30965,16479.35101,16653.01887,16792.60679,16913.57339
Grane Rd & Prinny Hill,294.7145929,377.9568969,466.9151905,594.9349405,772.847659,996.9792231,1260.783564,1553.194194,1845.341935,2142.271096,2440.13514,2737.418058,3031.593194,3302.871495,3559.827301,3802.588795,4028.375475,4237.656271,4416.958701,4576.67513,4717.587116,4841.750007,4929.981845,4999.333517,5054.795221,5099.943528,5138.685114,5173.7783
Grange,373.7698336,478.7787482,593.4359439,763.4479127,1005.938547,1312.99924,1674.423028,2076.138651,2478.677932,2888.736359,3300.865448,3712.882736,4125.740027,4508.243828,4871.094209,5214.31718,5534.062358,5830.986274,6086.532714,6314.89934,6517.207105,6696.208854,6853.090593,6978.439271,7084.844474,7157.286643,7216.280009,7269.975812
Great Harwood,309.2154658,397.3412469,500.345586,657.8955331,887.7592007,1183.498112,1532.586816,1918.430637,2303.827724,2694.842686,3086.472664,3476.870508,3864.393916,4221.920434,4560.339932,4879.852876,5176.839152,5451.944263,5687.765682,5897.746759,6082.984476,6246.320694,6389.019032,6503.271811,6603.148213,6690.970066,6766.968989,6830.760511
Green Lane (Altrincham),1352.285131,1699.022351,2066.579657,2591.151935,3311.125752,4209.410129,5263.586209,6423.416813,7573.852947,8737.978876,9901.449709,11058.83454,12155.93656,13155.53958,14098.11568,14985.02562,15805.8296,16562.12671,17201.59127,17747.93595,18218.42425,18628.90847,18961.66562,19197.38064,19356.15846,19478.79959,19596.9271,19704.12803
Green Lane (Hazel Grove),921.5630295,1176.506451,1461.417773,1884.315815,2486.345965,3251.853579,4153.303573,5148.522545,6140.525741,7146.502777,8153.689875,9157.298643,10141.79527,11047.21323,11903.52801,12711.429,13461.68422,14155.83087,14748.85961,15275.70524,15739.0321,16146.28493,16500.60845,16777.47532,17017.58505,17199.33088,17336.92787,17452.59274
Green St T11,205.2857096,263.9900494,329.6159661,426.6316109,564.5056173,740.3030883,947.6309953,1176.909653,1405.818786,1638.091623,1870.761004,2102.708661,2332.214967,2543.71778,2743.908966,2932.920656,3108.608274,3271.323511,3410.657271,3534.533889,3642.592873,3729.193239,3805.267123,3866.150325,3919.794801,3965.781419,4006.042826,4040.059392
Green St T12 & T13,630.959297,816.9313803,1017.746349,1305.493776,1706.115145,2217.770131,2826.060586,3507.800406,4195.691039,4897.238133,5603.019251,6309.215095,7027.022346,7693.983506,8327.525481,8927.496842,9487.232992,10007.80351,10457.31528,10858.24596,11207.31641,11461.53675,11688.81248,11871.36797,12034.86459,12164.75982,12280.87909,12383.66526
Greenfield,607.2535911,763.5561476,930.6859833,1174.022065,1514.74729,1942.07702,2444.645689,3001.640352,3557.830915,4123.106066,4690.154751,5256.072313,5806.657404,6312.914563,6791.895854,7243.872282,7663.689335,8052.152613,8383.77195,8678.216392,8936.90683,9164.042005,9361.388791,9512.757741,9606.665016,9682.558745,9754.306213,9820.1603
Greenhill,986.0327724,1276.616967,1556.1205,1913.991024,2359.722492,2904.254567,3546.169453,4261.359863,4976.250156,5702.962592,6432.175052,7159.944878,7875.224022,8532.002446,9154.219223,9742.334843,10210.79005,10608.28788,10943.8752,11242.8441,11477.21219,11681.75183,11815.17717,11913.47058,12006.53536,12095.58694,12179.26593,12256.32733
Griffin,923.1247067,1179.013833,1450.014868,1834.703214,2362.011355,3023.160762,3800.27367,4658.094504,5511.768312,6377.225904,7243.567022,8106.59645,8945.883517,9715.52404,10443.06674,11129.24188,11732.64339,12291.02813,12765.99204,13187.81667,13548.43358,13852.31921,14117.98843,14329.38662,14511.96954,14638.6167,14743.08542,14829.85783
Hadfield,576.296396,735.4001502,910.8861746,1170.450812,1538.941518,2005.797519,2554.990226,3162.098485,3767.70085,4382.533752,4998.707586,5613.197362,6217.952984,6774.90483,7301.998017,7799.572179,8261.925044,8690.049908,9056.29601,9382.03369,9668.905521,9921.393671,10141.34654,10310.9757,10438.32003,10552.39344,10645.49717,10716.68641
Hall Cross,825.813274,1053.799601,1306.362038,1678.16827,2204.408285,2873.679334,3663.52564,4538.284943,5412.367069,6299.684384,7188.862015,8075.557027,8949.084139,9753.631751,10515.06982,11233.86145,11901.81202,12520.29186,13049.4744,13520.1329,13934.63286,14297.83245,14606.18817,14852.03113,15047.72915,15193.9867,15318.5774,15420.97645
Handforth,934.5991021,1178.818618,1440.166846,1816.177659,2337.560118,2993.275139,3766.381252,4623.070293,5478.461024,6346.779445,7216.93752,8084.603127,8926.652287,9699.629246,10430.53324,11119.90199,11759.83004,12351.53021,12855.8898,13303.19196,13695.60531,14038.86889,14333.98007,14529.83135,14641.96896,14751.49748,14854.69761,14948.09927
Hanging Bridge,420.4237284,537.3270831,665.311142,851.5264245,1113.385586,1447.611786,1844.412421,2287.776841,2734.014644,3188.473855,3645.135379,4101.600674,4558.877617,4982.327767,5383.989667,5763.862848,6117.679371,6446.153913,6728.750393,6981.130866,7204.544048,7401.955546,7573.526885,7701.893213,7786.189831,7855.145255,7919.437243,7978.039318
Hareholme,776.4882348,988.8717021,1223.531148,1569.926281,2061.853553,2687.47996,3426.419409,4247.082739,5069.012962,5904.637806,6743.078162,7580.09376,8409.418373,9175.037532,9900.289078,10585.42559,11222.74657,11813.47558,12320.07836,12771.43987,13169.78563,13520.97044,13827.54241,14052.58864,14238.02777,14389.94053,14517.05025,14622.1334
Harpurhey,496.8178491,640.1394485,796.314884,1022.576513,1338.073916,1736.268701,2203.41244,2716.722511,3226.061691,3741.598608,4256.933077,4769.702277,5269.557172,5727.742432,6160.634475,6568.767284,6947.387971,7297.293054,7595.291854,7859.548499,8089.675065,8287.499575,8453.611294,8577.05435,8666.099173,8733.43273,8792.40047,8842.223117
Harwood,827.8889202,1055.455285,1309.238606,1685.256107,2219.440209,2897.666519,3695.688379,4575.534575,5451.450533,6339.148016,7227.442306,8112.165632,8976.063109,9769.446658,10519.23805,11226.11275,11882.18636,12488.79648,13006.2635,13465.46665,13868.72894,14222.7182,14530.06298,14768.7891,14964.06453,15114.65009,15244.66204,15348.65152
Hattersley,638.8527024,812.1004029,999.9051016,1273.717768,1657.93847,2142.643645,2713.037419,3344.140608,3973.842405,4613.195992,5254.003427,5893.085709,6519.12527,7095.074007,7640.026969,8154.35047,8632.178096,9074.441699,9452.35615,9788.210633,10083.64982,10343.32655,10539.22658,10686.59762,10815.93327,10930.36927,11023.92554,11096.95202
Haverthwaite,185.5347649,238.1138807,292.9306552,372.7075596,485.3395554,627.2252318,794.9474703,984.3223799,1176.375396,1373.554696,1573.039742,1773.587617,1981.223144,2175.722559,2361.081727,2537.093603,2701.82162,2855.621624,2989.378916,3109.87286,3217.675116,3312.325313,3387.518958,3447.882636,3493.493246,3532.128366,3567.872956,3599.959615
Hawk Green,785.9356869,992.3688699,1214.997443,1541.185443,2000.446978,2577.913656,3256.753968,4008.499029,4758.89942,5521.466685,6286.339679,7049.630895,7795.53097,8481.96276,9131.554409,9744.670411,10314.31812,10841.6283,11292.23029,11692.64844,12044.83766,12354.41549,12614.32412,12810.98656,12978.40404,13095.84162,13193.30779,13282.73281
Haydock,1039.849916,1338.695995,1665.549672,2142.071888,2811.217078,3659.13041,4657.147139,5760.151892,6860.176894,7976.477404,9094.79826,10209.70217,11310.9866,12325.26813,13285.29246,14191.74125,15034.19856,15814.46188,16482.1844,17017.07882,17483.02761,17895.79482,18258.40057,18548.6237,18804.44617,19018.94692,19205.57532,19350.0564
HDA No1 & HDA No2,318.7516313,410.8885302,515.9451371,673.565624,900.4988131,1191.595536,1535.528058,1916.636847,2297.978376,2685.276217,3073.527955,3460.844351,3847.27098,4204.297169,4542.500585,4862.0294,5159.300889,5434.902682,5671.522251,5882.521846,6068.967402,6233.549388,6377.460223,6492.703962,6592.580184,6670.296826,6734.174378,6788.35671
Heady Hill,397.4740368,511.0100433,633.4205901,808.2240728,1049.699802,1355.795028,1717.618459,2119.061156,2520.58254,2928.236153,3336.79843,3744.251146,4147.058448,4518.101951,4869.397784,5201.157503,5509.575429,5795.279625,6039.832885,6257.485754,6449.313467,6618.13173,6740.046991,6830.128071,6895.774748,6949.01336,6999.433927,7045.824921
Heap Bridge,148.7436438,191.3874949,237.533377,303.5525667,394.9944191,511.2367994,648.9024922,801.9992164,955.4508809,1111.378534,1267.765597,1423.826801,1578.981318,1722.157447,1857.802144,1985.972345,2105.209526,2215.751494,2310.546491,2395.026871,2469.608704,2532.090851,2580.794477,2619.648321,2645.96596,2667.217651,2687.282838,2705.69251
Heasandford,75.36265091,97.92029718,122.286335,157.0670214,205.0460964,265.7570682,337.2185388,416.0418075,494.5054679,574.0100478,653.5571855,732.7725506,810.8821583,882.6766118,950.5900771,1014.689227,1074.227318,1129.334578,1176.412909,1218.265404,1255.102444,1287.484597,1311.814101,1325.001176,1337.243861,1348.313099,1358.312368,1367.340695
Heaton Moor,763.8223352,972.1327801,1194.983213,1512.737074,1950.042438,2500.762397,3149.946882,3867.828638,4583.476572,5309.055224,6035.414921,6759.048847,7462.497223,8107.66185,8717.517329,9292.633129,9826.342096,10319.71256,10740.00485,11098.33719,11392.38356,11651.37634,11876.27853,12032.39901,12166.17071,12270.09071,12353.21888,12430.06322
Heaton Norris,487.1706899,623.7215192,773.6761803,991.3699434,1296.50262,1685.398779,2146.035461,2658.188846,3171.578951,3693.240383,4216.422644,4738.511902,5256.495429,5734.45286,6187.17984,6614.858677,7004.646594,7359.452333,7663.41852,7934.533276,8174.183149,8385.856769,8566.756356,8705.632699,8827.002902,8933.94389,9008.566152,9070.638353
