Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Askam & Dalton,17.49579582,27.70696549,33.07559657,38.69889734,44.5226982,50.07210217,55.76755656,61.50786883,67.37845108,73.27319917,79.05859363,85.20512266,90.5960234,96.62250026,103.5818682,110.1727211,116.2818217,120.5775807,124.2506429,128.334554,133.0077298,136.3521205,140.0140216,144.3417898,148.7321976,153.2255433,157.5879357,158.6059234
Askerton Castle,1.699653964,2.693494544,3.216065621,3.765311166,4.335312953,4.879130408,5.437770714,6.001045412,6.578033715,7.158323022,7.72745782,8.33226338,8.864014534,9.457890505,10.14301385,10.79216964,11.39442047,11.8192461,12.18315847,12.58775094,13.05071727,13.38545808,13.75141488,14.18356191,14.62270499,15.07283216,15.5109531,15.62057569
Aspatria,11.04667374,17.51709199,20.92551749,24.50908015,28.23260601,31.78891907,35.4429775,39.13004812,42.91658756,46.72781237,50.47692597,54.46728217,57.98843851,61.92010521,66.45134599,70.75358199,74.74861068,77.57854817,80.00593882,82.70478587,85.79011058,88.04152259,90.49786003,93.39299304,96.33766624,99.35825709,102.303265,103.0839605
Atherton Town Centre,23.10120756,36.62120455,43.7084473,51.18074815,58.96233586,66.40517544,74.07113185,81.82966903,89.81035227,97.8682667,105.8250754,114.317414,121.8470053,130.2704053,139.9935448,149.2824557,157.970633,164.2342084,169.676942,175.7117241,182.5903678,187.7249579,193.3176144,199.872888,206.5615104,213.4408609,220.1859075,222.2916571
Athletic St,8.628526928,13.70002361,16.38433903,19.21386789,22.16013795,24.98293994,27.89274994,30.84370014,33.88048975,36.94393751,39.96987926,43.20298697,46.06616022,49.26935666,52.96576586,56.49841068,59.80387085,62.19261085,64.26817366,66.56727747,69.18479977,71.1420863,73.27133196,75.76448356,78.30723851,80.9213153,83.48344553,84.28543808
Avenham,20.01261838,31.70372802,37.83953102,44.30087642,51.0277047,57.45095825,64.05378682,70.72402898,77.57666829,84.45570784,91.20162499,98.36186501,104.6623866,111.6886176,119.7593965,127.3769855,134.4405498,139.4237638,143.7022408,148.4670394,153.9333519,157.8485789,162.150986,167.2346063,172.4013737,177.698287,182.8542942,184.1385314
Baguley,7.762038522,12.31203166,14.71501005,17.25318096,19.90476405,22.44825148,25.07495995,27.74513062,30.50185603,33.27975882,36.01427691,38.92585463,41.51093762,44.39330464,47.69718355,50.82350405,53.7357297,55.81812088,57.61370654,59.59958001,61.86176487,63.54028817,65.36265333,67.50450984,69.68496348,71.92314114,74.10936773,74.72927923
Bamber Bridge,13.57444724,21.58669892,25.87014379,30.38507921,35.09026853,39.60396657,44.26876789,48.99880027,53.87661564,58.8061048,63.67790341,68.8781644,73.49655094,78.6694068,84.6369225,90.33669342,95.67132921,99.53717396,102.9053018,106.6280472,110.8601363,114.0341629,117.4823062,121.5128434,125.6219283,129.8443602,133.9822757,135.2935726
Barbara St,12.06468709,19.06762632,22.68654941,26.4856826,30.42846868,34.17630668,38.0159381,41.88538994,45.84555942,49.82521266,53.73302415,57.89208011,61.54354095,65.63089156,70.35754215,74.84798326,79.02097466,81.97056119,84.5045912,87.32902036,90.56544003,92.90427768,95.46960831,98.49884342,101.5812284,104.7445701,107.8291678,108.6339025
Barrow,9.958955578,15.78312257,18.86454647,22.09150387,25.43253841,28.61724515,31.89194259,35.19753421,38.58029277,41.9851253,45.32818433,48.8845989,52.01144947,55.50394217,59.53699641,63.36285533,66.91542385,69.42589811,71.57878267,73.96725927,76.69738629,78.66227725,80.8102686,83.34309908,85.91276937,88.54257181,91.09733151,91.71865718
Barton Dock Rd,7.193204822,11.42994635,13.67700437,16.05119849,18.52785418,20.90851795,23.36713732,25.85844375,28.42508651,31.02723184,33.5998335,36.35385806,38.80102639,41.54286946,44.71572337,47.76081332,50.62176803,52.7121185,54.54663835,56.58118882,58.89597646,60.64048146,62.54282298,64.76137848,67.02839639,69.36264729,71.65855408,72.44762772
Bedford,22.09787848,35.03937848,41.83145797,48.99455736,56.45535515,63.59437565,70.95039633,78.39703345,86.05969693,93.79861296,101.4430132,109.6032052,116.8426712,124.9403653,134.2852619,143.2146703,151.5686829,157.5963095,162.8355409,168.6418128,175.257399,180.205891,185.5919169,191.9028734,198.3427271,204.9665991,211.4623683,213.5031041
Belgrave,9.145701082,14.50265051,17.31609346,20.28237813,23.37302405,26.3330983,29.38371805,32.47413888,35.6546883,38.86380687,42.03211845,45.4141934,48.41588725,51.77415624,55.65068042,59.35358106,62.81645673,65.31393496,67.48258513,69.88395637,72.61719548,74.66414193,76.88864383,79.49493179,82.15308283,84.88581705,87.56376881,88.39541847
Benchill,2.228542665,3.534870733,4.224797797,4.95355904,5.714918596,6.445251955,7.199503556,7.966287796,8.757969577,9.555704149,10.34097085,11.17704916,11.91941317,12.74710805,13.69574011,14.59328667,15.42933095,16.0270896,16.54246651,17.11243213,17.7616945,18.24344835,18.76645021,19.38116793,20.00695187,20.64929307,21.27670342,21.45441691
Bentham,6.463157837,10.27022043,12.28675868,14.42186286,16.64827541,18.78972034,20.99679817,23.23821426,25.54282403,27.8738936,30.17798467,32.63481961,34.81275884,37.24917843,40.05290704,42.73346986,45.24011187,47.04961667,48.62225318,50.36194961,52.34169558,53.82819269,55.44217192,57.33177947,59.25921277,61.24091628,63.18360644,63.79437354
Bispham,24.04971087,37.94232641,45.06916199,52.55780834,60.33646571,67.73638631,75.3409789,83.01776994,90.88904063,98.81069595,106.6143804,114.9357128,122.2706423,130.4857549,139.9848085,149.0202326,157.4323534,163.4046542,168.5465307,174.2589188,180.7927616,185.5990903,190.8425739,197.0243931,203.3243713,209.7986163,216.1275652,217.8961072
Blackbull,8.371855419,13.28233403,15.87637403,18.61498722,21.47361402,24.21295097,27.03633193,29.89675727,32.84301304,35.80942653,38.72847817,41.8327494,44.58030939,47.64591605,51.16736118,54.50584975,57.61710242,59.84488409,61.77640551,63.9232035,66.37901445,68.17318318,70.14015655,72.45173126,74.80662207,77.22545762,79.59055851,80.27520216
Blackburn,12.64126056,19.99711719,23.82100819,27.83771198,32.00972828,35.98643037,40.07601281,44.20658406,48.44182926,52.70319875,56.90193614,61.37949142,65.33091457,69.75500309,74.86868527,79.74104498,84.2842845,87.53137986,90.3386377,93.45729741,97.02174452,99.63975728,102.5016016,105.8675285,109.2972094,112.8208028,116.2664159,117.2579503
Blackburn Rd Clayton,8.552260378,13.51333263,16.07630922,18.76408234,21.55316521,24.20290051,26.92280885,29.66348226,32.4668375,35.27711881,38.03997654,40.98100085,43.56607158,46.46128354,49.80935684,52.98836627,55.93995372,58.02509311,59.81222847,61.80015197,64.0764663,65.72821602,67.53450932,69.66834761,71.83911367,74.06645506,76.2374371,76.79605558
Blackfriars,13.76299433,21.87173402,26.17824619,30.7269797,35.47818158,40.04040553,44.7529636,49.53902835,54.47519787,59.45374389,64.36497812,69.67871011,74.41732732,79.702786,85.7706657,91.54984767,96.95878145,100.8754064,104.2760415,108.0213205,112.2705817,115.5018434,118.9886395,123.066918,127.2263074,131.5020067,135.6935779,137.0237927
Blackley,6.874580994,10.90342392,13.02931483,15.27336014,17.61571267,19.8617536,22.18014602,24.53456552,26.96315965,29.4107147,31.82182491,34.39014271,36.66898228,39.21259169,42.13210721,44.89920634,47.47846482,49.32498418,50.91907024,52.68277594,54.69194071,56.1834097,57.80356689,59.70682401,61.64482298,63.63449977,65.57882468,66.13751911
Blackpool,32.32212734,50.98297605,60.54765789,70.59590719,81.03040642,90.95340147,101.1497949,111.441261,121.9919278,132.6096114,143.0678695,154.2196939,164.0473771,175.055517,187.786005,199.8944954,211.16719,219.1667538,226.0530507,233.704243,242.4572651,248.8900925,255.9098465,264.1871892,272.6222378,281.2902015,289.7626135,292.1204261
