Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Bedford,22.09787848,36.9496746,44.82241102,56.09441485,71.52773453,87.05564217,112.7433121,176.4312176,240.1787525,303.98307,367.9345337,432.7738181,488.1991816,544.7514549,608.3704674,669.9589325,731.0081119,784.8154393,831.0068458,878.5650778,930.1835452,960.8473495,960.0297842,964.2316876,968.7770476,973.9950337,978.5666531,978.6279723
Belgrave,9.145701082,14.92086536,17.649113,21.519831,26.71534037,31.63194537,39.81777461,60.51065921,79.91414988,98.00890707,114.8157708,130.5511425,142.1839345,152.9623678,164.4523372,174.0532308,182.1943981,187.2883984,189.4725906,190.9375372,192.1886654,188.2118043,177.7089444,168.0665108,158.3572533,148.6200256,138.6457421,127.9501612
Benchill,2.228542665,3.636806266,4.306048238,5.255781778,6.53214557,7.742190281,9.756022345,14.84397563,19.6295558,24.09810555,28.24760167,32.13040744,35.00398646,37.66025314,40.47203833,42.79453147,44.75161146,45.95784871,46.44670886,46.75473191,47.00809963,45.98770229,43.37397424,40.97525711,38.56514978,36.15325352,33.68886898,31.05473279
Bentham,6.463157837,10.83013796,13.16526304,16.51175154,21.09301095,25.72163268,33.36483925,52.29721401,71.28590767,90.33387041,109.455766,128.8602415,145.4567942,162.4098353,181.4570373,199.9073823,218.1907774,234.3028571,248.1364021,262.3682078,277.8050127,287.0087985,286.7912419,288.0682165,289.4432583,291.0149682,292.3894723,292.4124157
Bispham,24.04971087,40.01088704,48.29161118,60.17402061,76.44501908,92.72572533,119.7201416,186.8301081,253.6566729,320.2262566,386.6911196,453.8294952,510.8786618,568.9298624,634.1918849,697.1173816,759.2882989,813.7404735,860.1520285,907.8282427,959.5626371,989.6035748,987.1903801,989.9651823,993.1091852,996.9566324,1000.155393,998.7640532
Blackbull,8.371855419,14.00646763,17.01153622,21.31250636,27.20661236,33.14560406,42.96192504,67.28215412,91.65955937,116.05139,140.4684671,165.1787341,186.2681702,207.7405651,231.8103342,254.9786334,277.8843785,298.0221374,315.2666525,333.0176149,352.308475,363.4954551,362.8209702,364.0396513,365.382384,366.9730217,368.3145473,367.9551108
Blackburn,12.64126056,21.08733103,25.52421244,31.87170675,40.55564509,49.26256093,63.68255363,99.4861809,135.1933429,170.8008215,206.383729,242.360037,272.9696155,304.1382129,339.1876101,373.0290009,406.4988525,435.8983948,461.0297356,486.8799524,514.9456216,531.2734015,530.2202387,531.9400582,533.8467884,536.1210172,538.0363343,537.4718586
Blackburn Rd Clayton,8.552260378,13.90301839,16.38548549,19.90890211,24.63524375,29.073101,36.48300508,55.27342458,72.76910392,88.96379789,103.9107565,117.8071454,127.9413808,137.2659346,147.1907457,155.3873613,162.2496194,166.3875674,167.9363329,168.8508983,169.584772,165.6863095,156.0891929,147.2913535,138.4761755,129.6772397,120.7119815,111.160373
Blackfriars,13.76299433,22.47671204,26.61743268,32.47761856,40.33477885,47.75881793,60.26126869,91.78979483,121.4941321,149.291401,175.1777813,199.4678331,217.509101,234.2196063,251.9428173,266.671787,279.1229624,286.858473,290.0750625,292.1096856,293.7508742,287.4704464,271.143124,256.1086843,240.9513785,225.7305354,210.1289648,193.4163572
Blackley,6.874580994,11.2178474,13.27989192,16.20520666,20.1347399,23.85841186,30.05623909,45.71646191,60.43351055,74.16957413,86.92512984,98.86055629,107.6865564,115.8502873,124.5038417,131.6660559,137.7077086,141.4399132,142.9667837,143.9403264,144.7476871,141.6259618,133.5985438,126.23091,118.8257885,111.4127343,103.8354669,95.73240756
