Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Bridgewater,99.00619253,107.2246248,127.4722797,153.6807901,189.0100628,223.217001,271.522263,382.0029075,492.5377099,602.9789349,712.445068,821.5505716,930.0158693,1041.527849,1151.644454,1258.938663,1360.242603,1454.994611,1543.917483,1625.653162,1702.273726,1784.90743,1788.571717,1792.308644,1798.041928,1804.898513,1812.169363,1819.9312
Brinksway,53.7235493,79.91562735,120.5256465,178.9972242,256.875301,332.5500898,439.4147838,668.876078,883.6593436,1083.53697,1267.830324,1436.944316,1591.361138,1732.627525,1858.666832,1965.613623,2045.566113,2104.219641,2138.581699,2150.926311,2144.891572,2129.363099,2017.163987,1904.053876,1790.299876,1676.266337,1561.324026,1445.42968
Broadheath,168.730715,273.7354412,449.906155,672.7352169,950.5771059,1218.962229,1573.600657,2275.450554,2932.053413,3542.410836,4105.334486,4622.356676,5094.498655,5538.818165,5937.862391,6276.23194,6519.944591,6672.325434,6761.607921,6788.842097,6763.607103,6710.663509,6380.22171,6044.140575,5703.171059,5358.496399,5008.153443,4651.995618
Broadway,75.40883844,121.6873726,189.070508,293.3592257,426.4939513,558.7936476,776.2779751,1300.115696,1824.530845,2348.673562,2871.590724,3393.983514,3916.884224,4442.640184,4966.916505,5480.554441,5962.892776,6434.791928,6864.753671,7273.933645,7668.550146,8065.935792,8075.457913,8085.080792,8095.767127,8109.553559,8124.06013,8139.198524
Buckshaw,44.64064549,75.88221586,135.7164795,207.3932037,291.8584943,370.4896923,467.6863157,644.2227657,809.1664172,962.0357657,1101.396976,1229.686776,1345.765906,1457.64588,1558.146779,1642.613785,1703.400052,1735.648925,1752.7061,1753.73531,1741.668441,1726.111229,1642.690705,1557.623403,1471.038103,1383.03403,1293.372114,1202.036013
Burnley,23.89909938,46.84000564,90.6776186,165.2061399,271.8001386,378.893889,567.810657,1059.087167,1550.524606,2040.918911,2531.712037,3020.748815,3510.005258,4004.91814,4501.891436,4993.923857,5469.524572,5927.838438,6355.517322,6761.322968,7148.876092,7557.03867,7572.311315,7587.615678,7603.233032,7619.79981,7636.586976,7653.567786
Burnley Centre,39.56143993,76.36169258,143.3869356,227.8129005,340.2466354,456.2138643,619.2576171,971.8439121,1323.948158,1674.338484,2026.135775,2374.805822,2723.628902,3085.252701,3447.941421,3804.394833,4135.427161,4437.470195,4729.744165,5001.906601,5257.683164,5529.190128,5558.410966,5587.649461,5617.105335,5647.030511,5677.075849,5707.238897
Burnley North,18.02190706,45.15873997,94.21724099,156.1540279,237.3815672,320.9191967,444.1178678,721.3045685,998.199342,1273.773621,1550.513443,1824.85756,2099.492054,2384.563845,2671.738925,2954.563883,3219.346045,3460.268984,3693.906209,3914.762992,4123.445252,4345.69459,4369.241181,4392.79675,4416.441901,4440.352024,4464.322681,4488.347355
Burrow Beck,54.51831807,92.11217252,154.409664,257.1329479,395.7404255,533.1612347,738.6264369,1212.945202,1688.217057,2163.072648,2636.088652,3108.31436,3581.669789,4060.351404,4540.485294,5011.100151,5457.681529,5888.879913,6276.512403,6638.490871,6983.397863,7346.939562,7364.118401,7381.380162,7399.485885,7420.150156,7441.43341,7463.279466
Burscough Bridge,26.6725974,57.89674347,115.0196168,196.0483848,300.7419647,400.4183587,541.6540765,877.979136,1213.356118,1546.965805,1878.279362,2207.408894,2538.358736,2876.418199,3214.555041,3546.085716,3862.184184,4164.124263,4441.155824,4699.912965,4947.533705,5217.793156,5231.121533,5244.451592,5257.78959,5271.131576,5284.474389,5297.818355
Bury Town Centre,56.91837411,95.23340581,160.1247232,256.9331086,397.4847025,542.9125256,753.0688504,1208.971847,1666.567479,2125.039152,2585.162126,3046.284851,3508.779577,3981.055074,4458.263647,4928.871647,5373.099921,5791.439362,6184.173681,6543.582815,6881.231642,7233.010342,7271.559541,7310.166902,7349.464257,7390.579587,7432.207039,7474.358419
Campbell St,47.37735631,74.12763215,121.5537845,206.387867,337.0437433,469.8684003,674.0448697,1152.845602,1631.445741,2111.478146,2590.242066,3069.649374,3549.662711,4032.009446,4520.743074,5002.544001,5467.872495,5917.960712,6331.961395,6709.615788,7065.455294,7438.049588,7456.565869,7475.158698,7494.535692,7516.285063,7538.60179,7561.430638
Cannon St,55.39446418,59.14830863,71.3074882,84.76249512,99.44283994,114.3953781,129.5941846,148.4201255,167.3660385,186.3401414,204.7704741,223.0593929,241.1137069,261.4720937,280.4262523,297.963136,312.0191538,322.1930462,331.4532494,339.3365481,346.2228595,353.4052445,356.7446354,360.1157554,364.5060359,369.2948374,374.2548771,379.4308058
Capontree,29.70280605,57.18042024,110.163425,200.8667552,309.8527511,415.8559245,553.9716541,840.4197469,1125.333264,1409.112064,1691.132298,1972.064497,2251.575565,2536.510894,2821.078541,3097.385842,3358.987681,3609.500149,3815.199075,4005.83712,4187.388329,4388.345826,4392.514203,4396.685523,4400.86829,4405.056481,4409.246384,4413.438377
Carleton,7.084426861,11.06937057,19.33700329,41.59691829,65.4895417,88.97002617,118.2801738,170.4249175,222.4319771,274.0773648,325.5450307,376.4583856,427.3198801,478.4993951,529.2914789,577.8225139,623.6474471,670.7382019,700.0911909,728.143208,754.6476171,783.123616,781.8177297,780.5123187,779.2076141,777.9033875,776.5993597,775.2955421
Carlisle North,6.989458358,16.28159391,32.99934573,57.19625866,85.33195939,112.7450566,144.8034496,202.1545475,258.9343207,315.2951624,371.0204336,426.3491856,481.166737,538.0433219,595.070157,649.8034005,700.038431,745.1983277,781.9733522,815.3427627,846.53095,882.0476633,883.7334633,885.4212587,887.1234668,888.8670856,890.6199871,892.3808284
Carr St,71.41169732,113.8102763,182.4724694,294.7477362,452.9228137,611.6588801,871.8736788,1503.673365,2133.551401,2761.171079,3386.014069,4008.692968,4629.794485,5252.07886,5876.649283,6490.694565,7076.95744,7644.505651,8165.507667,8649.196556,9109.429578,9581.966332,9583.769538,9585.70669,9588.84837,9595.6042,9603.249661,9611.713013
Castleton,48.54394065,83.53681285,149.188403,252.6909118,404.2107044,562.1524762,788.3669514,1271.352078,1756.244747,2241.828249,2727.217668,3213.011131,3700.456698,4196.870446,4701.450033,5198.436607,5668.632478,6107.917108,6516.171298,6889.24113,7239.380026,7606.324779,7646.388263,7686.514964,7727.293881,7770.029353,7813.281493,7857.038619
